P_coeffs,Q_coeffs,value,constant,c0,c1,c2
"(1,1,-7,-7,-7)","(2,1,-7,-7,-7)",2,sqrt(2),2,1,-999
"(3,3,-3,6,-4)","(3,1,-7,-7,-7)",2.073239544751742,4/pi,4,5,5
"(-3,-3,3,-6,4)","(3,1,-7,-7,-7)",-2.073239544751742,4/pi,-4,5,-5
"(3,1,-7,-7,-7)","(4,1,-7,-7,-7)",4,sqrt(2),4,1,-999
"(5,-2,7,7,7)","(-4,2,-7,-7,-7)",4,sqrt(2),4,1,-999
"(-6,-2,-2,-3,-6)","(-2,2,-7,-7,-7)",-4.8054692882936223,sqrt(5),-1,3,-6
"(6,2,2,3,6)","(-2,2,-7,-7,-7)",4.8054692882936223,sqrt(5),1,3,6
"(3,-2,7,7,7)","(-2,2,-7,-7,-7)",2,sqrt(2),2,1,-999
"(1,2,-7,-7,-7)","(2,2,-7,-7,-7)",2,sqrt(2),2,1,-999
"(3,2,-7,-7,-7)","(4,2,-7,-7,-7)",4,sqrt(2),4,1,-999
"(3,-3,-5,0,-6)","(4,2,-7,-7,-7)",4.5957691216177716,1/sqrt(2pi),3,1,4
"(-3,3,5,0,6)","(4,2,-7,-7,-7)",-4.5957691216177716,1/sqrt(2pi),-3,1,-4
"(5,-3,7,7,7)","(-4,3,-7,-7,-7)",4,sqrt(2),4,1,-999
"(3,-3,7,7,7)","(-2,3,-7,-7,-7)",2,sqrt(2),2,1,-999
"(1,3,-7,-7,-7)","(2,3,-7,-7,-7)",2,sqrt(2),2,1,-999
"(3,3,-7,-7,-7)","(4,3,-7,-7,-7)",4,sqrt(2),4,1,-999
"(5,-4,7,7,7)","(-4,4,-7,-7,-7)",4,sqrt(2),4,1,-999
"(3,-4,7,7,7)","(-2,4,-7,-7,-7)",2,sqrt(2),2,1,-999
"(1,4,-7,-7,-7)","(2,4,-7,-7,-7)",2,sqrt(2),2,1,-999
"(3,4,-7,-7,-7)","(4,4,-7,-7,-7)",4,sqrt(2),4,1,-999
"(5,-5,7,7,7)","(-4,5,-7,-7,-7)",4,sqrt(2),4,1,-999
"(3,-5,7,7,7)","(-2,5,-7,-7,-7)",2,sqrt(2),2,1,-999
"(1,5,-7,-7,-7)","(2,5,-7,-7,-7)",2,sqrt(2),2,1,-999
"(3,5,-7,-7,-7)","(4,5,-7,-7,-7)",4,sqrt(2),4,1,-999
"(5,-6,7,7,7)","(-4,6,-7,-7,-7)",4,sqrt(2),4,1,-999
"(3,-6,7,7,7)","(-2,6,-7,-7,-7)",2,sqrt(2),2,1,-999
"(1,6,-7,-7,-7)","(2,6,-7,-7,-7)",2,sqrt(2),2,1,-999
"(3,6,-7,-7,-7)","(4,6,-7,-7,-7)",4,sqrt(2),4,1,-999
"(5,-7,7,7,7)","(-4,7,-7,-7,-7)",4,sqrt(2),4,1,-999
"(3,-7,7,7,7)","(-2,7,-7,-7,-7)",2,sqrt(2),2,1,-999
"(1,7,-7,-7,-7)","(2,7,-7,-7,-7)",2,sqrt(2),2,1,-999
"(3,7,-7,-7,-7)","(4,7,-7,-7,-7)",4,sqrt(2),4,1,-999
"(5,7,6,7,7)","(-4,-7,-6,-7,-7)",4,sqrt(2),4,1,-999
"(3,7,6,7,7)","(-2,-7,-6,-7,-7)",2,sqrt(2),2,1,-999
"(1,-7,-6,-7,-7)","(2,-7,-6,-7,-7)",2,sqrt(2),2,1,-999
"(3,-7,-6,-7,-7)","(4,-7,-6,-7,-7)",4,sqrt(2),4,1,-999
"(5,6,6,7,7)","(-4,-6,-6,-7,-7)",4,sqrt(2),4,1,-999
"(3,6,6,7,7)","(-2,-6,-6,-7,-7)",2,sqrt(2),2,1,-999
"(-3,6,-1,6,-4)","(1,-6,-6,-7,-7)",-3.6179938779648841,pi/2,-3,3,-5
"(3,-6,1,-6,4)","(1,-6,-6,-7,-7)",3.6179938779648841,pi/2,3,3,5
"(1,-6,-6,-7,-7)","(2,-6,-6,-7,-7)",2,sqrt(2),2,1,-999
"(3,-6,-6,-7,-7)","(4,-6,-6,-7,-7)",4,sqrt(2),4,1,-999
"(6,2,-2,4,-7)","(6,-6,-6,-7,-7)",2.4269908169635825,pi/2,-3,2,5
"(-6,-2,2,-4,7)","(6,-6,-6,-7,-7)",-2.4269908169635825,pi/2,3,2,-5
"(5,5,6,7,7)","(-4,-5,-6,-7,-7)",4,sqrt(2),4,1,-999
"(3,5,6,7,7)","(-2,-5,-6,-7,-7)",2,sqrt(2),2,1,-999
"(1,-5,-6,-7,-7)","(2,-5,-6,-7,-7)",2,sqrt(2),2,1,-999
"(3,-5,-6,-7,-7)","(4,-5,-6,-7,-7)",4,sqrt(2),4,1,-999
"(5,4,6,7,7)","(-4,-4,-6,-7,-7)",4,sqrt(2),4,1,-999
"(3,4,6,7,7)","(-2,-4,-6,-7,-7)",2,sqrt(2),2,1,-999
"(5,7,7,7,0)","(0,-4,-6,-7,-7)",4,sqrt(2),4,1,-999
"(1,-4,-6,-7,-7)","(2,-4,-6,-7,-7)",2,sqrt(2),2,1,-999
"(0,-7,0,-7,0)","(2,-4,-6,-7,-7)",2,sqrt(2),2,1,-999
"(3,-4,-6,-7,-7)","(4,-4,-6,-7,-7)",4,sqrt(2),4,1,-999
"(5,3,6,7,7)","(-4,-3,-6,-7,-7)",4,sqrt(2),4,1,-999
"(3,3,6,7,7)","(-2,-3,-6,-7,-7)",2,sqrt(2),2,1,-999
"(1,-3,-6,-7,-7)","(2,-3,-6,-7,-7)",2,sqrt(2),2,1,-999
"(3,-3,-6,-7,-7)","(4,-3,-6,-7,-7)",4,sqrt(2),4,1,-999
"(5,2,6,7,7)","(-4,-2,-6,-7,-7)",4,sqrt(2),4,1,-999
"(3,2,6,7,7)","(-2,-2,-6,-7,-7)",2,sqrt(2),2,1,-999
"(3,7,7,7,0)","(0,-2,-6,-7,-7)",2,sqrt(2),2,1,-999
"(1,-2,-6,-7,-7)","(2,-2,-6,-7,-7)",2,sqrt(2),2,1,-999
"(3,-2,-6,-7,-7)","(4,-2,-6,-7,-7)",4,sqrt(2),4,1,-999
"(2,-7,0,-7,0)","(4,-2,-6,-7,-7)",4,sqrt(2),4,1,-999
"(6,3,-2,2,-3)","(-4,-1,-6,-7,-7)",4.2599424119724674,sqrt(2pi),1,2,3
"(-6,-3,2,-2,3)","(-4,-1,-6,-7,-7)",-4.2599424119724674,sqrt(2pi),-1,2,-3
"(5,1,6,7,7)","(-4,-1,-6,-7,-7)",4,sqrt(2),4,1,-999
"(3,1,6,7,7)","(-2,-1,-6,-7,-7)",2,sqrt(2),2,1,-999
"(3,4,2,1,-3)","(1,-1,-6,-7,-7)",1.9313708499002473,sqrt(2),4,5,4
"(-3,-4,-2,-1,3)","(1,-1,-6,-7,-7)",-1.9313708499002473,sqrt(2),-4,5,-4
"(1,-1,-6,-7,-7)","(2,-1,-6,-7,-7)",2,sqrt(2),2,1,-999
"(3,-1,-6,-7,-7)","(4,-1,-6,-7,-7)",4,sqrt(2),4,1,-999
"(5,0,6,7,7)","(-4,0,-6,-7,-7)",4,sqrt(2),4,1,-999
"(3,0,6,7,7)","(-2,0,-6,-7,-7)",2,sqrt(2),2,1,-999
"(1,0,-6,-7,-7)","(2,0,-6,-7,-7)",2,sqrt(2),2,1,-999
"(3,0,-6,-7,-7)","(4,0,-6,-7,-7)",4,sqrt(2),4,1,-999
"(5,-1,6,7,7)","(-4,1,-6,-7,-7)",4,sqrt(2),4,1,-999
"(3,-1,6,7,7)","(-2,1,-6,-7,-7)",2,sqrt(2),2,1,-999
"(1,1,-6,-7,-7)","(2,1,-6,-7,-7)",2,sqrt(2),2,1,-999
"(3,1,-6,-7,-7)","(4,1,-6,-7,-7)",4,sqrt(2),4,1,-999
"(5,-2,6,7,7)","(-4,2,-6,-7,-7)",4,sqrt(2),4,1,-999
"(3,-2,6,7,7)","(-2,2,-6,-7,-7)",2,sqrt(2),2,1,-999
"(1,-7,-7,-7,0)","(0,2,-6,-7,-7)",2,sqrt(2),2,1,-999
"(1,2,-6,-7,-7)","(2,2,-6,-7,-7)",2,sqrt(2),2,1,-999
"(-4,3,-3,-1,-4)","(3,2,-6,-7,-7)",-1.7554597118286481,pi*ln(2),-4,6,-3
"(4,-3,3,1,4)","(3,2,-6,-7,-7)",1.7554597118286481,pi*ln(2),4,6,3
"(3,2,-6,-7,-7)","(4,2,-6,-7,-7)",4,sqrt(2),4,1,-999
"(5,-3,6,7,7)","(-4,3,-6,-7,-7)",4,sqrt(2),4,1,-999
"(3,-3,6,7,7)","(-2,3,-6,-7,-7)",2,sqrt(2),2,1,-999
"(1,3,-6,-7,-7)","(2,3,-6,-7,-7)",2,sqrt(2),2,1,-999
"(3,3,-6,-7,-7)","(4,3,-6,-7,-7)",4,sqrt(2),4,1,-999
"(2,-7,2,2,-2)","(-5,4,-6,-7,-7)",0.3213672050459353,sqrt(3),-5,6,4
"(-2,7,-2,-2,2)","(-5,4,-6,-7,-7)",-0.3213672050459353,sqrt(3),5,6,-4
"(5,-4,6,7,7)","(-4,4,-6,-7,-7)",4,sqrt(2),4,1,-999
"(3,-4,6,7,7)","(-2,4,-6,-7,-7)",2,sqrt(2),2,1,-999
"(-4,5,-7,6,-2)","(-1,4,-6,-7,-7)",-2.9262122496232141,pi/e,-3,3,-5
"(4,-5,7,-6,2)","(-1,4,-6,-7,-7)",2.9262122496232141,pi/e,3,3,5
"(3,-7,-7,-7,0)","(0,4,-6,-7,-7)",4,sqrt(2),4,1,-999
"(1,4,-6,-7,-7)","(2,4,-6,-7,-7)",2,sqrt(2),2,1,-999
"(3,4,-6,-7,-7)","(4,4,-6,-7,-7)",4,sqrt(2),4,1,-999
"(5,-5,6,7,7)","(-4,5,-6,-7,-7)",4,sqrt(2),4,1,-999
"(3,-5,6,7,7)","(-2,5,-6,-7,-7)",2,sqrt(2),2,1,-999
"(1,5,-6,-7,-7)","(2,5,-6,-7,-7)",2,sqrt(2),2,1,-999
"(3,5,-6,-7,-7)","(4,5,-6,-7,-7)",4,sqrt(2),4,1,-999
"(5,-6,6,7,7)","(-4,6,-6,-7,-7)",4,sqrt(2),4,1,-999
"(3,-6,6,7,7)","(-2,6,-6,-7,-7)",2,sqrt(2),2,1,-999
"(1,6,-6,-7,-7)","(2,6,-6,-7,-7)",2,sqrt(2),2,1,-999
"(3,6,-6,-7,-7)","(4,6,-6,-7,-7)",4,sqrt(2),4,1,-999
"(5,-7,6,7,7)","(-4,7,-6,-7,-7)",4,sqrt(2),4,1,-999
"(3,-7,6,7,7)","(-2,7,-6,-7,-7)",2,sqrt(2),2,1,-999
"(1,7,-6,-7,-7)","(2,7,-6,-7,-7)",2,sqrt(2),2,1,-999
"(3,7,-6,-7,-7)","(4,7,-6,-7,-7)",4,sqrt(2),4,1,-999
"(5,7,5,7,7)","(-4,-7,-5,-7,-7)",4,sqrt(2),4,1,-999
"(4,6,0,7,0)","(-2,-7,-5,-7,-7)",2,sqrt(2),2,1,-999
"(3,7,5,7,7)","(-2,-7,-5,-7,-7)",2,sqrt(2),2,1,-999
"(1,-7,-5,-7,-7)","(2,-7,-5,-7,-7)",2,sqrt(2),2,1,-999
"(3,-7,-5,-7,-7)","(4,-7,-5,-7,-7)",4,sqrt(2),4,1,-999
"(5,6,5,7,7)","(-4,-6,-5,-7,-7)",4,sqrt(2),4,1,-999
"(3,6,5,7,7)","(-2,-6,-5,-7,-7)",2,sqrt(2),2,1,-999
"(1,-6,-5,-7,-7)","(2,-6,-5,-7,-7)",2,sqrt(2),2,1,-999
"(3,-6,-5,-7,-7)","(4,-6,-5,-7,-7)",4,sqrt(2),4,1,-999
"(5,5,5,7,7)","(-4,-5,-5,-7,-7)",4,sqrt(2),4,1,-999
"(3,5,5,7,7)","(-2,-5,-5,-7,-7)",2,sqrt(2),2,1,-999
"(1,-5,-5,-7,-7)","(2,-5,-5,-7,-7)",2,sqrt(2),2,1,-999
"(3,-5,-5,-7,-7)","(4,-5,-5,-7,-7)",4,sqrt(2),4,1,-999
"(5,4,5,7,7)","(-4,-4,-5,-7,-7)",4,sqrt(2),4,1,-999
"(3,4,5,7,7)","(-2,-4,-5,-7,-7)",2,sqrt(2),2,1,-999
"(5,6,7,7,0)","(0,-4,-5,-7,-7)",4,sqrt(2),4,1,-999
"(1,-4,-5,-7,-7)","(2,-4,-5,-7,-7)",2,sqrt(2),2,1,-999
"(3,-4,-5,-7,-7)","(4,-4,-5,-7,-7)",4,sqrt(2),4,1,-999
"(5,3,5,7,7)","(-4,-3,-5,-7,-7)",4,sqrt(2),4,1,-999
"(3,3,5,7,7)","(-2,-3,-5,-7,-7)",2,sqrt(2),2,1,-999
"(1,-3,-5,-7,-7)","(2,-3,-5,-7,-7)",2,sqrt(2),2,1,-999
"(0,-6,0,-7,0)","(2,-3,-5,-7,-7)",2,sqrt(2),2,1,-999
"(3,-3,-5,-7,-7)","(4,-3,-5,-7,-7)",4,sqrt(2),4,1,-999
"(5,2,5,7,7)","(-4,-2,-5,-7,-7)",4,sqrt(2),4,1,-999
"(3,2,5,7,7)","(-2,-2,-5,-7,-7)",2,sqrt(2),2,1,-999
"(3,6,7,7,0)","(0,-2,-5,-7,-7)",2,sqrt(2),2,1,-999
"(1,-2,-5,-7,-7)","(2,-2,-5,-7,-7)",2,sqrt(2),2,1,-999
"(3,-2,-5,-7,-7)","(4,-2,-5,-7,-7)",4,sqrt(2),4,1,-999
"(5,1,5,7,7)","(-4,-1,-5,-7,-7)",4,sqrt(2),4,1,-999
"(3,1,5,7,7)","(-2,-1,-5,-7,-7)",2,sqrt(2),2,1,-999
"(1,-1,-5,-7,-7)","(2,-1,-5,-7,-7)",2,sqrt(2),2,1,-999
"(3,-1,-5,-7,-7)","(4,-1,-5,-7,-7)",4,sqrt(2),4,1,-999
"(2,-6,0,-7,0)","(4,-1,-5,-7,-7)",4,sqrt(2),4,1,-999
"(5,0,5,7,7)","(-4,0,-5,-7,-7)",4,sqrt(2),4,1,-999
"(3,0,7,7,-6)","(-2,0,-5,-7,-7)",2.5397207708185623,ln(2),3,2,3
"(-3,0,-7,-7,6)","(-2,0,-5,-7,-7)",-2.5397207708185623,ln(2),-3,2,-3
"(3,0,5,7,7)","(-2,0,-5,-7,-7)",2,sqrt(2),2,1,-999
"(1,0,-5,-7,-7)","(2,0,-5,-7,-7)",2,sqrt(2),2,1,-999
"(3,0,-5,-7,-7)","(4,0,-5,-7,-7)",4,sqrt(2),4,1,-999
"(5,-1,5,7,7)","(-4,1,-5,-7,-7)",4,sqrt(2),4,1,-999
"(3,-1,5,7,7)","(-2,1,-5,-7,-7)",2,sqrt(2),2,1,-999
"(1,1,-5,-7,-7)","(2,1,-5,-7,-7)",2,sqrt(2),2,1,-999
"(3,1,-5,-7,-7)","(4,1,-5,-7,-7)",4,sqrt(2),4,1,-999
"(5,-2,5,7,7)","(-4,2,-5,-7,-7)",4,sqrt(2),4,1,-999
"(3,-2,5,7,7)","(-2,2,-5,-7,-7)",2,sqrt(2),2,1,-999
"(1,-6,-7,-7,0)","(0,2,-5,-7,-7)",2,sqrt(2),2,1,-999
"(1,2,-5,-7,-7)","(2,2,-5,-7,-7)",2,sqrt(2),2,1,-999
"(3,2,-5,-7,-7)","(4,2,-5,-7,-7)",4,sqrt(2),4,1,-999
"(5,-3,5,7,7)","(-4,3,-5,-7,-7)",4,sqrt(2),4,1,-999
"(3,-3,5,7,7)","(-2,3,-5,-7,-7)",2,sqrt(2),2,1,-999
"(1,3,-5,-7,-7)","(2,3,-5,-7,-7)",2,sqrt(2),2,1,-999
"(-1,-1,-5,7,-7)","(2,3,-5,-7,-7)",2.0000000000000004,sqrt(2),2,1,-999
"(3,3,-5,-7,-7)","(4,3,-5,-7,-7)",4,sqrt(2),4,1,-999
"(5,-4,5,7,7)","(-4,4,-5,-7,-7)",4,sqrt(2),4,1,-999
"(3,-4,5,7,7)","(-2,4,-5,-7,-7)",2,sqrt(2),2,1,-999
"(3,-6,-7,-7,0)","(0,4,-5,-7,-7)",4,sqrt(2),4,1,-999
"(1,4,-5,-7,-7)","(2,4,-5,-7,-7)",2,sqrt(2),2,1,-999
"(3,4,-5,-7,-7)","(4,4,-5,-7,-7)",4,sqrt(2),4,1,-999
"(5,-5,5,7,7)","(-4,5,-5,-7,-7)",4,sqrt(2),4,1,-999
"(3,-5,5,7,7)","(-2,5,-5,-7,-7)",2,sqrt(2),2,1,-999
"(1,5,-5,-7,-7)","(2,5,-5,-7,-7)",2,sqrt(2),2,1,-999
"(3,5,-5,-7,-7)","(4,5,-5,-7,-7)",4,sqrt(2),4,1,-999
"(5,-6,5,7,7)","(-4,6,-5,-7,-7)",4,sqrt(2),4,1,-999
"(3,-6,5,7,7)","(-2,6,-5,-7,-7)",2,sqrt(2),2,1,-999
"(1,6,-5,-7,-7)","(2,6,-5,-7,-7)",2,sqrt(2),2,1,-999
"(3,6,-5,-7,-7)","(4,6,-5,-7,-7)",4,sqrt(2),4,1,-999
"(5,-7,5,7,7)","(-4,7,-5,-7,-7)",4,sqrt(2),4,1,-999
"(3,-7,5,7,7)","(-2,7,-5,-7,-7)",2,sqrt(2),2,1,-999
"(1,7,-5,-7,-7)","(2,7,-5,-7,-7)",2,sqrt(2),2,1,-999
"(3,7,-5,-7,-7)","(4,7,-5,-7,-7)",4,sqrt(2),4,1,-999
"(5,7,4,7,7)","(-4,-7,-4,-7,-7)",4,sqrt(2),4,1,-999
"(3,7,4,7,7)","(-2,-7,-4,-7,-7)",2,sqrt(2),2,1,-999
"(1,-7,-4,-7,-7)","(2,-7,-4,-7,-7)",2,sqrt(2),2,1,-999
"(3,-7,-4,-7,-7)","(4,-7,-4,-7,-7)",4,sqrt(2),4,1,-999
"(5,6,4,7,7)","(-4,-6,-4,-7,-7)",4,sqrt(2),4,1,-999
"(4,5,0,7,0)","(-2,-6,-4,-7,-7)",2,sqrt(2),2,1,-999
"(3,6,4,7,7)","(-2,-6,-4,-7,-7)",2,sqrt(2),2,1,-999
"(1,-6,-4,-7,-7)","(2,-6,-4,-7,-7)",2,sqrt(2),2,1,-999
"(3,-6,-4,-7,-7)","(4,-6,-4,-7,-7)",4,sqrt(2),4,1,-999
"(5,5,4,7,7)","(-4,-5,-4,-7,-7)",4,sqrt(2),4,1,-999
"(3,5,4,7,7)","(-2,-5,-4,-7,-7)",2,sqrt(2),2,1,-999
"(1,-5,-4,-7,-7)","(2,-5,-4,-7,-7)",2,sqrt(2),2,1,-999
"(3,-5,-4,-7,-7)","(4,-5,-4,-7,-7)",4,sqrt(2),4,1,-999
"(5,4,4,7,7)","(-4,-4,-4,-7,-7)",4,sqrt(2),4,1,-999
"(3,4,4,7,7)","(-2,-4,-4,-7,-7)",2,sqrt(2),2,1,-999
"(5,5,7,7,0)","(0,-4,-4,-7,-7)",4,sqrt(2),4,1,-999
"(1,-4,-4,-7,-7)","(2,-4,-4,-7,-7)",2,sqrt(2),2,1,-999
"(3,-4,-4,-7,-7)","(4,-4,-4,-7,-7)",4,sqrt(2),4,1,-999
"(5,3,4,7,7)","(-4,-3,-4,-7,-7)",4,sqrt(2),4,1,-999
"(3,3,4,7,7)","(-2,-3,-4,-7,-7)",2,sqrt(2),2,1,-999
"(1,-3,-4,-7,-7)","(2,-3,-4,-7,-7)",2,sqrt(2),2,1,-999
"(3,-3,-4,-7,-7)","(4,-3,-4,-7,-7)",4,sqrt(2),4,1,-999
"(5,2,4,7,7)","(-4,-2,-4,-7,-7)",4,sqrt(2),4,1,-999
"(3,2,4,7,7)","(-2,-2,-4,-7,-7)",2,sqrt(2),2,1,-999
"(3,5,7,7,0)","(0,-2,-4,-7,-7)",2,sqrt(2),2,1,-999
"(1,-2,-4,-7,-7)","(2,-2,-4,-7,-7)",2,sqrt(2),2,1,-999
"(0,-5,0,-7,0)","(2,-2,-4,-7,-7)",2,sqrt(2),2,1,-999
"(3,-2,-4,-7,-7)","(4,-2,-4,-7,-7)",4,sqrt(2),4,1,-999
"(5,1,4,7,7)","(-4,-1,-4,-7,-7)",4,sqrt(2),4,1,-999
"(3,1,4,7,7)","(-2,-1,-4,-7,-7)",2,sqrt(2),2,1,-999
"(1,-1,-4,-7,-7)","(2,-1,-4,-7,-7)",2,sqrt(2),2,1,-999
"(3,-1,-4,-7,-7)","(4,-1,-4,-7,-7)",4,sqrt(2),4,1,-999
"(5,0,4,7,7)","(-4,0,-4,-7,-7)",4,sqrt(2),4,1,-999
"(3,0,4,7,7)","(-2,0,-4,-7,-7)",2,sqrt(2),2,1,-999
"(1,0,-4,-7,-7)","(2,0,-4,-7,-7)",2,sqrt(2),2,1,-999
"(3,0,-4,-7,-7)","(4,0,-4,-7,-7)",4,sqrt(2),4,1,-999
"(2,-5,0,-7,0)","(4,0,-4,-7,-7)",4,sqrt(2),4,1,-999
"(5,-1,4,7,7)","(-4,1,-4,-7,-7)",4,sqrt(2),4,1,-999
"(3,-1,4,7,7)","(-2,1,-4,-7,-7)",2,sqrt(2),2,1,-999
"(1,1,-4,-7,-7)","(2,1,-4,-7,-7)",2,sqrt(2),2,1,-999
"(3,1,-4,-7,-7)","(4,1,-4,-7,-7)",4,sqrt(2),4,1,-999
"(5,-2,4,7,7)","(-4,2,-4,-7,-7)",4,sqrt(2),4,1,-999
"(3,-2,4,7,7)","(-2,2,-4,-7,-7)",2,sqrt(2),2,1,-999
"(1,-5,-7,-7,0)","(0,2,-4,-7,-7)",2,sqrt(2),2,1,-999
"(1,2,-4,-7,-7)","(2,2,-4,-7,-7)",2,sqrt(2),2,1,-999
"(3,2,-4,-7,-7)","(4,2,-4,-7,-7)",4,sqrt(2),4,1,-999
"(3,4,-2,2,-4)","(7,2,-4,-7,-7)",1.7337005501471316,pi^2/6,2,4,3
"(-3,-4,2,-2,4)","(7,2,-4,-7,-7)",-1.7337005501471316,pi^2/6,-2,4,-3
"(5,-3,4,7,7)","(-4,3,-4,-7,-7)",4,sqrt(2),4,1,-999
"(3,-3,4,7,7)","(-2,3,-4,-7,-7)",2,sqrt(2),2,1,-999
"(1,3,-4,-7,-7)","(2,3,-4,-7,-7)",2,sqrt(2),2,1,-999
"(3,3,-4,-7,-7)","(4,3,-4,-7,-7)",4,sqrt(2),4,1,-999
"(0,-4,4,-1,-7)","(6,3,-4,-7,-7)",1.3963616764848774,1/e,5,2,-6
"(0,4,-4,1,7)","(6,3,-4,-7,-7)",-1.3963616764848774,1/e,-5,2,6
"(5,-4,4,7,7)","(-4,4,-4,-7,-7)",4,sqrt(2),4,1,-999
"(3,-4,4,7,7)","(-2,4,-4,-7,-7)",2,sqrt(2),2,1,-999
"(3,-5,-7,-7,0)","(0,4,-4,-7,-7)",4,sqrt(2),4,1,-999
"(1,4,-4,-7,-7)","(2,4,-4,-7,-7)",2,sqrt(2),2,1,-999
"(3,4,-4,-7,-7)","(4,4,-4,-7,-7)",4,sqrt(2),4,1,-999
"(-5,-3,-5,7,-6)","(7,4,-4,-7,-7)",-4.2665706865630488,sqrt(2pi),4,2,-5
"(5,3,5,-7,6)","(7,4,-4,-7,-7)",4.2665706865630488,sqrt(2pi),-4,2,5
"(5,-5,4,7,7)","(-4,5,-4,-7,-7)",4,sqrt(2),4,1,-999
"(3,-5,4,7,7)","(-2,5,-4,-7,-7)",2,sqrt(2),2,1,-999
"(1,5,-4,-7,-7)","(2,5,-4,-7,-7)",2,sqrt(2),2,1,-999
"(3,5,-4,-7,-7)","(4,5,-4,-7,-7)",4,sqrt(2),4,1,-999
"(5,-6,4,7,7)","(-4,6,-4,-7,-7)",4,sqrt(2),4,1,-999
"(3,-6,4,7,7)","(-2,6,-4,-7,-7)",2,sqrt(2),2,1,-999
"(1,6,-4,-7,-7)","(2,6,-4,-7,-7)",2,sqrt(2),2,1,-999
"(3,6,-4,-7,-7)","(4,6,-4,-7,-7)",4,sqrt(2),4,1,-999
"(5,-7,4,7,7)","(-4,7,-4,-7,-7)",4,sqrt(2),4,1,-999
"(3,-7,4,7,7)","(-2,7,-4,-7,-7)",2,sqrt(2),2,1,-999
"(1,7,-4,-7,-7)","(2,7,-4,-7,-7)",2,sqrt(2),2,1,-999
"(3,7,-4,-7,-7)","(4,7,-4,-7,-7)",4,sqrt(2),4,1,-999
"(6,4,0,7,0)","(-4,-7,-3,-7,-7)",4,sqrt(2),4,1,-999
