P_coeffs,Q_coeffs,value,constant,c0,c1,c2
"(22,2,2)","(-40,-40,-40)",2,sqrt(2),2,1,-999
"(14,4,4)","(-40,-40,-40)",4,sqrt(2),4,1,-999
"(12,5,5)","(-32,-40,-40)",4,sqrt(2),4,1,-999
"(9,8,8)","(-20,-40,-40)",4,sqrt(2),4,1,-999
"(12,4,4)","(-20,-40,-40)",2,sqrt(2),2,1,-999
"(10,5,5)","(-16,-40,-40)",2,sqrt(2),2,1,-999
"(8,10,10)","(-16,-40,-40)",4,sqrt(2),4,1,-999
"(8,-20,10)","(-16,-40,-40)",4.0000000000000018,sqrt(2),4,1,-999
"(7,8,8)","(-10,-40,-40)",2,sqrt(2),2,1,-999
"(6,10,10)","(-8,-40,-40)",2,sqrt(2),2,1,-999
"(6,20,20)","(-8,-40,-40)",4,sqrt(2),4,1,-999
"(4,-40,20)","(-4,-40,-40)",1.9999999999999991,sqrt(2),2,1,-999
"(4,20,20)","(-4,-40,-40)",2,sqrt(2),2,1,-999
"(5,40,40)","(-4,-40,-40)",4,sqrt(2),4,1,-999
"(3,40,40)","(-2,-40,-40)",2,sqrt(2),2,1,-999
"(1,-40,-40)","(2,-40,-40)",2,sqrt(2),2,1,-999
"(3,-40,-40)","(4,-40,-40)",4,sqrt(2),4,1,-999
"(0,-20,-20)","(4,-40,-40)",2,sqrt(2),2,1,-999
"(2,-20,-20)","(8,-40,-40)",4,sqrt(2),4,1,-999
"(-2,-10,-10)","(8,-40,-40)",2,sqrt(2),2,1,-999
"(-3,-8,-8)","(10,-40,-40)",2,sqrt(2),2,1,-999
"(0,-10,-10)","(16,-40,-40)",4,sqrt(2),4,1,-999
"(-6,-5,-5)","(16,-40,-40)",2,sqrt(2),2,1,-999
"(-1,-8,-8)","(20,-40,-40)",4,sqrt(2),4,1,-999
"(-8,-4,-4)","(20,-40,-40)",2,sqrt(2),2,1,-999
"(-4,-5,-5)","(32,-40,-40)",4,sqrt(2),4,1,-999
"(-6,-4,-4)","(40,-40,-40)",4,sqrt(2),4,1,-999
"(-18,-2,-2)","(40,-40,-40)",2,sqrt(2),2,1,-999
"(5,39,40)","(-4,-39,-40)",4,sqrt(2),4,1,-999
"(3,39,40)","(-2,-39,-40)",2,sqrt(2),2,1,-999
"(1,-39,-40)","(2,-39,-40)",2,sqrt(2),2,1,-999
"(3,-39,-40)","(4,-39,-40)",4,sqrt(2),4,1,-999
"(-2,-24,-13)","(-25,-38,-40)",0.83177661667757707,ln(2),0,5,6
"(2,24,13)","(-25,-38,-40)",-0.83177661667757707,ln(2),0,5,-6
"(6,19,20)","(-8,-38,-40)",4,sqrt(2),4,1,-999
"(9,14,0)","(-6,-38,-40)",2,sqrt(2),2,1,-999
"(4,19,20)","(-4,-38,-40)",2,sqrt(2),2,1,-999
"(5,38,40)","(-4,-38,-40)",4,sqrt(2),4,1,-999
"(3,38,40)","(-2,-38,-40)",2,sqrt(2),2,1,-999
"(1,-38,-40)","(2,-38,-40)",2,sqrt(2),2,1,-999
"(3,-38,-40)","(4,-38,-40)",4,sqrt(2),4,1,-999
"(0,-19,-20)","(4,-38,-40)",2,sqrt(2),2,1,-999
"(2,-19,-20)","(8,-38,-40)",4,sqrt(2),4,1,-999
"(-9,-13,0)","(12,-38,-40)",2,sqrt(2),2,1,-999
"(9,14,0)","(12,-38,-40)",4,sqrt(2),4,1,-999
"(-4,-23,-37)","(-37,-37,-40)",-2.179570457112864,e,-6,4,-1
"(4,23,37)","(-37,-37,-40)",2.179570457112864,e,6,4,1
"(5,37,40)","(-4,-37,-40)",4,sqrt(2),4,1,-999
"(3,37,40)","(-2,-37,-40)",2,sqrt(2),2,1,-999
"(1,-37,-40)","(2,-37,-40)",2,sqrt(2),2,1,-999
"(3,-37,-40)","(4,-37,-40)",4,sqrt(2),4,1,-999
"(35,26,-32)","(13,-37,-40)",33.158936890562131,e*pi,-1,1,4
"(-35,-26,32)","(13,-37,-40)",-33.158936890562131,e*pi,1,1,-4
"(8,9,10)","(-16,-36,-40)",4,sqrt(2),4,1,-999
"(10,14,0)","(-8,-36,-40)",4,sqrt(2),4,1,-999
"(11,13,0)","(-8,-36,-40)",4,sqrt(2),4,1,-999
"(6,9,10)","(-8,-36,-40)",2,sqrt(2),2,1,-999
"(6,18,20)","(-8,-36,-40)",4,sqrt(2),4,1,-999
"(4,18,20)","(-4,-36,-40)",2,sqrt(2),2,1,-999
"(5,36,40)","(-4,-36,-40)",4,sqrt(2),4,1,-999
"(3,36,40)","(-2,-36,-40)",2,sqrt(2),2,1,-999
"(1,-36,-40)","(2,-36,-40)",2,sqrt(2),2,1,-999
"(3,-36,-40)","(4,-36,-40)",4,sqrt(2),4,1,-999
"(0,-18,-20)","(4,-36,-40)",2,sqrt(2),2,1,-999
"(-2,-22,0)","(4,-36,-40)",2,sqrt(2),2,1,-999
"(2,-18,-20)","(8,-36,-40)",4,sqrt(2),4,1,-999
"(-2,-9,-10)","(8,-36,-40)",2,sqrt(2),2,1,-999
"(0,-9,-10)","(16,-36,-40)",4,sqrt(2),4,1,-999
"(-8,-13,0)","(28,-36,-40)",4,sqrt(2),4,1,-999
"(-29,-16,-2)","(39,-36,-40)",-28.158936890497753,e*pi,6,1,-4
"(29,16,2)","(39,-36,-40)",28.158936890497753,e*pi,-6,1,4
"(9,7,8)","(-20,-35,-40)",4,sqrt(2),4,1,-999
"(7,7,8)","(-10,-35,-40)",2,sqrt(2),2,1,-999
"(5,35,40)","(-4,-35,-40)",4,sqrt(2),4,1,-999
"(3,35,40)","(-2,-35,-40)",2,sqrt(2),2,1,-999
"(1,-35,-40)","(2,-35,-40)",2,sqrt(2),2,1,-999
"(3,-35,-40)","(4,-35,-40)",4,sqrt(2),4,1,-999
"(-3,-7,-8)","(10,-35,-40)",2,sqrt(2),2,1,-999
"(-1,-7,-8)","(20,-35,-40)",4,sqrt(2),4,1,-999
"(-10,-3,-36)","(-19,-34,-40)",-8.0397342226007513,e*pi,1,2,-2
"(10,3,36)","(-19,-34,-40)",8.0397342226007513,e*pi,-1,2,2
"(6,17,20)","(-8,-34,-40)",4,sqrt(2),4,1,-999
"(10,13,0)","(-6,-34,-40)",2,sqrt(2),2,1,-999
"(4,17,20)","(-4,-34,-40)",2,sqrt(2),2,1,-999
"(5,34,40)","(-4,-34,-40)",4,sqrt(2),4,1,-999
"(3,34,40)","(-2,-34,-40)",2,sqrt(2),2,1,-999
"(1,-34,-40)","(2,-34,-40)",2,sqrt(2),2,1,-999
"(3,-34,-40)","(4,-34,-40)",4,sqrt(2),4,1,-999
"(0,-17,-20)","(4,-34,-40)",2,sqrt(2),2,1,-999
"(2,-17,-20)","(8,-34,-40)",4,sqrt(2),4,1,-999
"(-5,-14,0)","(20,-34,-40)",4,sqrt(2),4,1,-999
"(5,33,40)","(-4,-33,-40)",4,sqrt(2),4,1,-999
"(3,33,40)","(-2,-33,-40)",2,sqrt(2),2,1,-999
"(1,-33,-40)","(2,-33,-40)",2,sqrt(2),2,1,-999
"(3,-33,-40)","(4,-33,-40)",4,sqrt(2),4,1,-999
"(12,4,5)","(-32,-32,-40)",4,sqrt(2),4,1,-999
"(-6,0,-36)","(-16,-32,-40)",-3.8209479177719556,1/sqrt(pi),-1,1,-5
"(10,4,5)","(-16,-32,-40)",2,sqrt(2),2,1,-999
"(8,8,10)","(-16,-32,-40)",4,sqrt(2),4,1,-999
"(6,0,36)","(-16,-32,-40)",3.8209479177719556,1/sqrt(pi),1,1,5
"(6,8,10)","(-8,-32,-40)",2,sqrt(2),2,1,-999
"(6,16,20)","(-8,-32,-40)",4,sqrt(2),4,1,-999
"(-4,4,-20)","(-4,-32,-40)",0.5,sqrt(2),-4,2,-999
"(4,16,20)","(-4,-32,-40)",2,sqrt(2),2,1,-999
"(5,32,40)","(-4,-32,-40)",4,sqrt(2),4,1,-999
"(-2,8,-40)","(-1,-32,-40)",0.25,sqrt(2),-4,1,-999
"(3,32,40)","(-2,-32,-40)",2,sqrt(2),2,1,-999
"(-6,-14,0)","(0,-32,-40)",4.0000000000000018,sqrt(2),4,1,-999
"(0,-14,0)","(0,-32,-40)",4,sqrt(2),4,1,-999
"(1,-32,-40)","(2,-32,-40)",2,sqrt(2),2,1,-999
"(3,-32,-40)","(4,-32,-40)",4,sqrt(2),4,1,-999
"(0,-16,-20)","(4,-32,-40)",2,sqrt(2),2,1,-999
"(2,-16,-20)","(8,-32,-40)",4,sqrt(2),4,1,-999
"(-2,-8,-10)","(8,-32,-40)",2,sqrt(2),2,1,-999
"(-3,13,0)","(8,-32,-40)",0.49999999999997913,sqrt(2),-4,2,-999
"(9,13,0)","(8,-32,-40)",2.0000000000000009,sqrt(2),2,1,-999
"(0,-22,0)","(8,-32,-40)",4,sqrt(2),4,1,-999
"(-6,-14,0)","(8,-32,-40)",2,sqrt(2),2,1,-999
"(0,-8,-10)","(16,-32,-40)",4,sqrt(2),4,1,-999
"(-6,-4,-5)","(16,-32,-40)",2,sqrt(2),2,1,-999
"(-2,-34,-14)","(18,-32,-40)",-0.88290709022632829,sqrt(e),-1,3,-1
"(2,34,14)","(18,-32,-40)",0.88290709022632829,sqrt(e),1,3,1
"(-4,-4,-5)","(32,-32,-40)",4,sqrt(2),4,1,-999
"(-10,1,-5)","(32,-32,-40)",1.9999999999999982,sqrt(2),2,1,-999
"(5,31,40)","(-4,-31,-40)",4,sqrt(2),4,1,-999
"(3,31,40)","(-2,-31,-40)",2,sqrt(2),2,1,-999
"(1,-31,-40)","(2,-31,-40)",2,sqrt(2),2,1,-999
"(3,-31,-40)","(4,-31,-40)",4,sqrt(2),4,1,-999
"(14,3,4)","(-40,-30,-40)",4,sqrt(2),4,1,-999
"(12,3,4)","(-20,-30,-40)",2,sqrt(2),2,1,-999
"(9,6,8)","(-20,-30,-40)",4,sqrt(2),4,1,-999
"(7,6,8)","(-10,-30,-40)",2,sqrt(2),2,1,-999
"(6,15,20)","(-8,-30,-40)",4,sqrt(2),4,1,-999
"(4,15,20)","(-4,-30,-40)",2,sqrt(2),2,1,-999
"(5,30,40)","(-4,-30,-40)",4,sqrt(2),4,1,-999
"(3,30,40)","(-2,-30,-40)",2,sqrt(2),2,1,-999
"(1,-30,-40)","(2,-30,-40)",2,sqrt(2),2,1,-999
"(3,-30,-40)","(4,-30,-40)",4,sqrt(2),4,1,-999
"(0,-15,-20)","(4,-30,-40)",2,sqrt(2),2,1,-999
"(2,-15,-20)","(8,-30,-40)",4,sqrt(2),4,1,-999
"(-3,-6,-8)","(10,-30,-40)",2,sqrt(2),2,1,-999
"(-8,-13,0)","(10,-30,-40)",2,sqrt(2),2,1,-999
"(-1,-6,-8)","(20,-30,-40)",4,sqrt(2),4,1,-999
"(-8,-3,-4)","(20,-30,-40)",2,sqrt(2),2,1,-999
"(-6,-3,-4)","(40,-30,-40)",4,sqrt(2),4,1,-999
"(5,29,40)","(-4,-29,-40)",4,sqrt(2),4,1,-999
"(3,29,40)","(-2,-29,-40)",2,sqrt(2),2,1,-999
"(1,-29,-40)","(2,-29,-40)",2,sqrt(2),2,1,-999
"(3,-29,-40)","(4,-29,-40)",4,sqrt(2),4,1,-999
"(9,6,-6)","(39,-29,-40)",-2.678460969067098,sqrt(3),-3,5,-6
"(-9,-6,6)","(39,-29,-40)",2.678460969067098,sqrt(3),3,5,6
"(8,7,10)","(-16,-28,-40)",4,sqrt(2),4,1,-999
"(-2,6,-20)","(-8,-28,-40)",3.9999999999999991,sqrt(2),4,1,-999
"(6,7,10)","(-8,-28,-40)",2,sqrt(2),2,1,-999
"(6,14,20)","(-8,-28,-40)",4,sqrt(2),4,1,-999
"(10,13,0)","(-4,-28,-40)",4,sqrt(2),4,1,-999
"(8,14,0)","(-4,-28,-40)",2,sqrt(2),2,1,-999
"(7,22,0)","(-4,-28,-40)",4,sqrt(2),4,1,-999
"(4,14,20)","(-4,-28,-40)",2,sqrt(2),2,1,-999
"(5,28,40)","(-4,-28,-40)",4,sqrt(2),4,1,-999
"(3,28,40)","(-2,-28,-40)",2,sqrt(2),2,1,-999
"(1,-28,-40)","(2,-28,-40)",2,sqrt(2),2,1,-999
"(3,-28,-40)","(4,-28,-40)",4,sqrt(2),4,1,-999
"(0,-14,-20)","(4,-28,-40)",2,sqrt(2),2,1,-999
"(2,-14,-20)","(8,-28,-40)",4,sqrt(2),4,1,-999
"(-2,-7,-10)","(8,-28,-40)",2,sqrt(2),2,1,-999
"(0,-7,-10)","(16,-28,-40)",4,sqrt(2),4,1,-999
"(-2,-16,-1)","(20,-28,-40)",1.9014933613062626,Lemniscate,2,3,-999
"(-7,-13,0)","(24,-28,-40)",4,sqrt(2),4,1,-999
"(5,27,40)","(-4,-27,-40)",4,sqrt(2),4,1,-999
"(3,27,40)","(-2,-27,-40)",2,sqrt(2),2,1,-999
"(1,-27,-40)","(2,-27,-40)",2,sqrt(2),2,1,-999
"(3,-27,-40)","(4,-27,-40)",4,sqrt(2),4,1,-999
"(6,13,20)","(-8,-26,-40)",4,sqrt(2),4,1,-999
"(1,14,-40)","(-4,-26,-40)",4,sqrt(2),4,1,-999
"(9,14,0)","(-4,-26,-40)",4,sqrt(2),4,1,-999
"(9,13,0)","(-4,-26,-40)",2,sqrt(2),2,1,-999
"(4,13,20)","(-4,-26,-40)",2,sqrt(2),2,1,-999
"(5,26,40)","(-4,-26,-40)",4,sqrt(2),4,1,-999
"(3,26,40)","(-2,-26,-40)",2,sqrt(2),2,1,-999
"(1,-26,-40)","(2,-26,-40)",2,sqrt(2),2,1,-999
"(3,-26,-40)","(4,-26,-40)",4,sqrt(2),4,1,-999
"(0,-13,-20)","(4,-26,-40)",2,sqrt(2),2,1,-999
"(2,-13,-20)","(8,-26,-40)",4,sqrt(2),4,1,-999
"(9,5,8)","(-20,-25,-40)",4,sqrt(2),4,1,-999
"(7,5,8)","(-10,-25,-40)",2,sqrt(2),2,1,-999
"(5,25,40)","(-4,-25,-40)",4,sqrt(2),4,1,-999
"(3,25,40)","(-2,-25,-40)",2,sqrt(2),2,1,-999
"(1,-25,-40)","(2,-25,-40)",2,sqrt(2),2,1,-999
"(3,-25,-40)","(4,-25,-40)",4,sqrt(2),4,1,-999
"(-3,-5,-8)","(10,-25,-40)",2,sqrt(2),2,1,-999
"(-1,-5,-8)","(20,-25,-40)",4,sqrt(2),4,1,-999
"(12,3,5)","(-32,-24,-40)",4,sqrt(2),4,1,-999
"(10,3,5)","(-16,-24,-40)",2,sqrt(2),2,1,-999
"(8,6,10)","(-16,-24,-40)",4,sqrt(2),4,1,-999
"(6,6,10)","(-8,-24,-40)",2,sqrt(2),2,1,-999
"(6,12,20)","(-8,-24,-40)",4,sqrt(2),4,1,-999
"(4,12,20)","(-4,-24,-40)",2,sqrt(2),2,1,-999
"(5,24,40)","(-4,-24,-40)",4,sqrt(2),4,1,-999
"(5,22,0)","(-2,-24,-40)",2,sqrt(2),2,1,-999
"(3,24,40)","(-2,-24,-40)",2,sqrt(2),2,1,-999
"(1,-24,-40)","(2,-24,-40)",2,sqrt(2),2,1,-999
"(3,-24,-40)","(4,-24,-40)",4,sqrt(2),4,1,-999
"(0,-12,-20)","(4,-24,-40)",2,sqrt(2),2,1,-999
"(2,-12,-20)","(8,-24,-40)",4,sqrt(2),4,1,-999
"(-2,-6,-10)","(8,-24,-40)",2,sqrt(2),2,1,-999
"(0,-6,-10)","(16,-24,-40)",4,sqrt(2),4,1,-999
"(-6,-3,-5)","(16,-24,-40)",2,sqrt(2),2,1,-999
"(-4,-14,0)","(16,-24,-40)",4,sqrt(2),4,1,-999
"(5,13,0)","(16,-24,-40)",1.9999999999999991,sqrt(2),2,1,-999
"(-4,-3,-5)","(32,-24,-40)",4,sqrt(2),4,1,-999
"(5,23,40)","(-4,-23,-40)",4,sqrt(2),4,1,-999
"(3,23,40)","(-2,-23,-40)",2,sqrt(2),2,1,-999
"(1,-23,-40)","(2,-23,-40)",2,sqrt(2),2,1,-999
"(3,-23,-40)","(4,-23,-40)",4,sqrt(2),4,1,-999
"(6,11,20)","(-8,-22,-40)",4,sqrt(2),4,1,-999
"(4,11,20)","(-4,-22,-40)",2,sqrt(2),2,1,-999
"(5,22,40)","(-4,-22,-40)",4,sqrt(2),4,1,-999
"(-1,18,-40)","(-2,-22,-40)",2,sqrt(2),2,1,-999
"(3,22,40)","(-2,-22,-40)",2,sqrt(2),2,1,-999
"(1,-22,-40)","(2,-22,-40)",2,sqrt(2),2,1,-999
"(3,-22,-40)","(4,-22,-40)",4,sqrt(2),4,1,-999
"(0,-11,-20)","(4,-22,-40)",2,sqrt(2),2,1,-999
"(5,-9,20)","(4,-22,-40)",0.5,sqrt(2),-4,2,-999
"(-5,-14,0)","(6,-22,-40)",2,sqrt(2),2,1,-999
"(2,-11,-20)","(8,-22,-40)",4,sqrt(2),4,1,-999
"(-7,-13,0)","(8,-22,-40)",2,sqrt(2),2,1,-999
"(5,21,40)","(-4,-21,-40)",4,sqrt(2),4,1,-999
"(3,21,40)","(-2,-21,-40)",2,sqrt(2),2,1,-999
"(1,-21,-40)","(2,-21,-40)",2,sqrt(2),2,1,-999
"(3,-21,-40)","(4,-21,-40)",4,sqrt(2),4,1,-999
"(22,1,2)","(-40,-20,-40)",2,sqrt(2),2,1,-999
"(14,2,4)","(-40,-20,-40)",4,sqrt(2),4,1,-999
"(12,2,4)","(-20,-20,-40)",2,sqrt(2),2,1,-999
"(9,4,8)","(-20,-20,-40)",4,sqrt(2),4,1,-999
"(-8,5,-10)","(-16,-20,-40)",4,sqrt(2),4,1,-999
"(8,5,10)","(-16,-20,-40)",4,sqrt(2),4,1,-999
"(7,4,8)","(-10,-20,-40)",2,sqrt(2),2,1,-999
"(6,5,10)","(-8,-20,-40)",2,sqrt(2),2,1,-999
"(6,10,20)","(-8,-20,-40)",4,sqrt(2),4,1,-999
"(-4,10,-20)","(-4,-20,-40)",1.9999999999999991,sqrt(2),2,1,-999
"(4,10,20)","(-4,-20,-40)",2,sqrt(2),2,1,-999
"(5,20,40)","(-4,-20,-40)",4,sqrt(2),4,1,-999
"(3,20,40)","(-2,-20,-40)",2,sqrt(2),2,1,-999
"(9,13,0)","(0,-20,-40)",4,sqrt(2),4,1,-999
"(1,-20,-40)","(2,-20,-40)",2,sqrt(2),2,1,-999
"(3,-20,-40)","(4,-20,-40)",4,sqrt(2),4,1,-999
"(0,-10,-20)","(4,-20,-40)",2,sqrt(2),2,1,-999
"(-18,30,-20)","(8,-20,-40)",4.0000000000000036,sqrt(2),4,1,-999
"(2,-10,-20)","(8,-20,-40)",4,sqrt(2),4,1,-999
"(-2,-5,-10)","(8,-20,-40)",2,sqrt(2),2,1,-999
"(-3,-4,-8)","(10,-20,-40)",2,sqrt(2),2,1,-999
"(0,-5,-10)","(16,-20,-40)",4,sqrt(2),4,1,-999
"(-1,-4,-8)","(20,-20,-40)",4,sqrt(2),4,1,-999
"(-8,-2,-4)","(20,-20,-40)",2,sqrt(2),2,1,-999
"(-6,-13,0)","(20,-20,-40)",4,sqrt(2),4,1,-999
"(-18,-1,-2)","(40,-20,-40)",2,sqrt(2),2,1,-999
"(-6,-2,-4)","(40,-20,-40)",4,sqrt(2),4,1,-999
"(24,29,-20)","(-27,-19,-40)",12.660254037881776,sqrt(3),4,1,5
"(-24,-29,20)","(-27,-19,-40)",-12.660254037881776,sqrt(3),-4,1,-5
"(5,19,40)","(-4,-19,-40)",4,sqrt(2),4,1,-999
"(3,19,40)","(-2,-19,-40)",2,sqrt(2),2,1,-999
"(1,-19,-40)","(2,-19,-40)",2,sqrt(2),2,1,-999
"(3,-19,-40)","(4,-19,-40)",4,sqrt(2),4,1,-999
"(6,9,20)","(-8,-18,-40)",4,sqrt(2),4,1,-999
"(4,9,20)","(-4,-18,-40)",2,sqrt(2),2,1,-999
"(5,18,40)","(-4,-18,-40)",4,sqrt(2),4,1,-999
"(8,13,0)","(-2,-18,-40)",2,sqrt(2),2,1,-999
"(7,14,0)","(-2,-18,-40)",2,sqrt(2),2,1,-999
"(3,18,40)","(-2,-18,-40)",2,sqrt(2),2,1,-999
"(1,-18,-40)","(2,-18,-40)",2,sqrt(2),2,1,-999
"(3,-18,-40)","(4,-18,-40)",4,sqrt(2),4,1,-999
"(0,-9,-20)","(4,-18,-40)",2,sqrt(2),2,1,-999
"(2,-9,-20)","(8,-18,-40)",4,sqrt(2),4,1,-999
"(-5,-5,-4)","(-16,-17,-40)",11.545177444417241,2*ln(2),6,1,4
"(5,5,4)","(-16,-17,-40)",-11.545177444417241,2*ln(2),-6,1,-4
"(5,17,40)","(-4,-17,-40)",4,sqrt(2),4,1,-999
"(3,17,40)","(-2,-17,-40)",2,sqrt(2),2,1,-999
"(1,-17,-40)","(2,-17,-40)",2,sqrt(2),2,1,-999
"(3,-17,-40)","(4,-17,-40)",4,sqrt(2),4,1,-999
"(12,2,5)","(-32,-16,-40)",4,sqrt(2),4,1,-999
"(9,37,-18)","(-18,-16,-40)",5.05616758358269,pi^2/12,6,2,5
"(-9,-37,18)","(-18,-16,-40)",-5.05616758358269,pi^2/12,-6,2,-5
"(10,2,5)","(-16,-16,-40)",2,sqrt(2),2,1,-999
"(8,4,10)","(-16,-16,-40)",4,sqrt(2),4,1,-999
"(6,4,10)","(-8,-16,-40)",2,sqrt(2),2,1,-999
"(6,8,20)","(-8,-16,-40)",4,sqrt(2),4,1,-999
"(4,8,20)","(-4,-16,-40)",2,sqrt(2),2,1,-999
"(5,16,40)","(-4,-16,-40)",4,sqrt(2),4,1,-999
"(3,16,40)","(-2,-16,-40)",2,sqrt(2),2,1,-999
"(8,14,0)","(0,-16,-40)",4,sqrt(2),4,1,-999
"(1,-16,-40)","(2,-16,-40)",2,sqrt(2),2,1,-999
"(-1,-22,0)","(2,-16,-40)",2,sqrt(2),2,1,-999
"(3,-16,-40)","(4,-16,-40)",4,sqrt(2),4,1,-999
"(0,-8,-20)","(4,-16,-40)",2,sqrt(2),2,1,-999
"(2,-8,-20)","(8,-16,-40)",4,sqrt(2),4,1,-999
"(-2,-4,-10)","(8,-16,-40)",2,sqrt(2),2,1,-999
"(2,-32,20)","(8,-16,-40)",4,sqrt(2),4,1,-999
"(0,-4,-10)","(16,-16,-40)",4,sqrt(2),4,1,-999
"(-6,-2,-5)","(16,-16,-40)",2,sqrt(2),2,1,-999
"(1,13,0)","(24,-16,-40)",1.999999999999998,sqrt(2),2,1,-999
"(7,13,0)","(24,-16,-40)",4,sqrt(2),4,1,-999
"(-4,-2,-5)","(32,-16,-40)",4,sqrt(2),4,1,-999
"(9,3,8)","(-20,-15,-40)",4,sqrt(2),4,1,-999
"(7,3,8)","(-10,-15,-40)",2,sqrt(2),2,1,-999
"(5,15,40)","(-4,-15,-40)",4,sqrt(2),4,1,-999
"(3,15,40)","(-2,-15,-40)",2,sqrt(2),2,1,-999
"(1,-15,-40)","(2,-15,-40)",2,sqrt(2),2,1,-999
"(3,-15,-40)","(4,-15,-40)",4,sqrt(2),4,1,-999
"(-3,-3,-8)","(10,-15,-40)",2,sqrt(2),2,1,-999
"(-1,-3,-8)","(20,-15,-40)",4,sqrt(2),4,1,-999
"(6,7,20)","(-8,-14,-40)",4,sqrt(2),4,1,-999
"(4,7,20)","(-4,-14,-40)",2,sqrt(2),2,1,-999
"(5,14,40)","(-4,-14,-40)",4,sqrt(2),4,1,-999
"(3,14,40)","(-2,-14,-40)",2,sqrt(2),2,1,-999
"(1,-14,-40)","(2,-14,-40)",2,sqrt(2),2,1,-999
"(5,-26,40)","(2,-14,-40)",2,sqrt(2),2,1,-999
"(3,-14,-40)","(4,-14,-40)",4,sqrt(2),4,1,-999
"(0,-7,-20)","(4,-14,-40)",2,sqrt(2),2,1,-999
"(-6,-13,0)","(6,-14,-40)",2,sqrt(2),2,1,-999
"(2,-7,-20)","(8,-14,-40)",4,sqrt(2),4,1,-999
"(-3,-14,0)","(12,-14,-40)",4,sqrt(2),4,1,-999
"(5,13,40)","(-4,-13,-40)",4,sqrt(2),4,1,-999
"(3,13,40)","(-2,-13,-40)",2,sqrt(2),2,1,-999
"(1,-13,-40)","(2,-13,-40)",2,sqrt(2),2,1,-999
"(3,-13,-40)","(4,-13,-40)",4,sqrt(2),4,1,-999
"(8,3,10)","(-16,-12,-40)",4,sqrt(2),4,1,-999
"(6,3,10)","(-8,-12,-40)",2,sqrt(2),2,1,-999
"(6,6,20)","(-8,-12,-40)",4,sqrt(2),4,1,-999
"(4,6,20)","(-4,-12,-40)",2,sqrt(2),2,1,-999
"(5,12,40)","(-4,-12,-40)",4,sqrt(2),4,1,-999
"(3,12,40)","(-2,-12,-40)",2,sqrt(2),2,1,-999
"(1,-12,-40)","(2,-12,-40)",2,sqrt(2),2,1,-999
"(3,-12,-40)","(4,-12,-40)",4,sqrt(2),4,1,-999
"(0,-6,-20)","(4,-12,-40)",2,sqrt(2),2,1,-999
"(8,13,0)","(4,-12,-40)",4,sqrt(2),4,1,-999
"(1,-22,0)","(4,-12,-40)",4,sqrt(2),4,1,-999
"(-4,-14,0)","(4,-12,-40)",2,sqrt(2),2,1,-999
"(2,-6,-20)","(8,-12,-40)",4,sqrt(2),4,1,-999
"(-2,-3,-10)","(8,-12,-40)",2,sqrt(2),2,1,-999
"(0,-3,-10)","(16,-12,-40)",4,sqrt(2),4,1,-999
"(-5,-13,0)","(16,-12,-40)",4,sqrt(2),4,1,-999
"(-8,-30,-16)","(18,-12,-40)",-7.3551721805549999,pi*ln(2),-3,1,-2
"(8,30,16)","(18,-12,-40)",7.3551721805549999,pi*ln(2),3,1,2
"(5,11,40)","(-4,-11,-40)",4,sqrt(2),4,1,-999
"(3,11,40)","(-2,-11,-40)",2,sqrt(2),2,1,-999
"(1,-11,-40)","(2,-11,-40)",2,sqrt(2),2,1,-999
"(3,-11,-40)","(4,-11,-40)",4,sqrt(2),4,1,-999
"(14,1,4)","(-40,-10,-40)",4,sqrt(2),4,1,-999
"(-11,6,-8)","(-20,-10,-40)",4.0000000000000018,sqrt(2),4,1,-999
"(12,1,4)","(-20,-10,-40)",2,sqrt(2),2,1,-999
"(9,2,8)","(-20,-10,-40)",4,sqrt(2),4,1,-999
"(7,2,8)","(-10,-10,-40)",2,sqrt(2),2,1,-999
"(6,5,20)","(-8,-10,-40)",4,sqrt(2),4,1,-999
"(4,5,20)","(-4,-10,-40)",2,sqrt(2),2,1,-999
"(5,10,40)","(-4,-10,-40)",4,sqrt(2),4,1,-999
"(3,10,40)","(-2,-10,-40)",2,sqrt(2),2,1,-999
"(4,13,0)","(0,-10,-40)",3.9999999999999911,sqrt(2),4,1,-999
"(7,13,0)","(0,-10,-40)",2,sqrt(2),2,1,-999
"(1,-10,-40)","(2,-10,-40)",2,sqrt(2),2,1,-999
"(3,-10,-40)","(4,-10,-40)",4,sqrt(2),4,1,-999
"(0,-5,-20)","(4,-10,-40)",2,sqrt(2),2,1,-999
"(7,-30,40)","(4,-10,-40)",4,sqrt(2),4,1,-999
"(2,-5,-20)","(8,-10,-40)",4,sqrt(2),4,1,-999
"(-3,-2,-8)","(10,-10,-40)",2,sqrt(2),2,1,-999
"(-1,-2,-8)","(20,-10,-40)",4,sqrt(2),4,1,-999
"(-8,-1,-4)","(20,-10,-40)",2,sqrt(2),2,1,-999
"(-1,14,0)","(30,-10,-40)",1.9999999999999996,sqrt(2),2,1,-999
"(-6,-1,-4)","(40,-10,-40)",4,sqrt(2),4,1,-999
"(-13,3,-4)","(40,-10,-40)",2.0000000000000142,sqrt(2),2,1,-999
"(5,9,40)","(-4,-9,-40)",4,sqrt(2),4,1,-999
"(3,9,40)","(-2,-9,-40)",2,sqrt(2),2,1,-999
"(1,-9,-40)","(2,-9,-40)",2,sqrt(2),2,1,-999
"(3,-9,-40)","(4,-9,-40)",4,sqrt(2),4,1,-999
