P_coeffs,Q_coeffs,value,constant,c0,c1,c2
"(-4,-4,0,-2,0)","(6,3,-3,-6,-6)",2,sqrt(2),2,1,-999
"(5,-4,3,6,6)","(-4,4,-3,-6,-6)",4,sqrt(2),4,1,-999
"(3,-4,3,6,6)","(-2,4,-3,-6,-6)",2,sqrt(2),2,1,-999
"(3,-4,-6,-6,0)","(0,4,-3,-6,-6)",4,sqrt(2),4,1,-999
"(1,4,-3,-6,-6)","(2,4,-3,-6,-6)",2,sqrt(2),2,1,-999
"(3,4,-3,-6,-6)","(4,4,-3,-6,-6)",4,sqrt(2),4,1,-999
"(5,-5,3,6,6)","(-4,5,-3,-6,-6)",4,sqrt(2),4,1,-999
"(3,-5,3,6,6)","(-2,5,-3,-6,-6)",2,sqrt(2),2,1,-999
"(1,5,-3,-6,-6)","(2,5,-3,-6,-6)",2,sqrt(2),2,1,-999
"(3,5,-3,-6,-6)","(4,5,-3,-6,-6)",4,sqrt(2),4,1,-999
"(5,-2,1,2,2)","(-6,6,-3,-6,-6)",2,sqrt(2),2,1,-999
"(5,-6,3,6,6)","(-4,6,-3,-6,-6)",4,sqrt(2),4,1,-999
"(3,-6,3,6,6)","(-2,6,-3,-6,-6)",2,sqrt(2),2,1,-999
"(-1,-4,-2,-2,0)","(0,6,-3,-6,-6)",2,sqrt(2),2,1,-999
"(1,6,-3,-6,-6)","(2,6,-3,-6,-6)",2,sqrt(2),2,1,-999
"(3,6,-3,-6,-6)","(4,6,-3,-6,-6)",4,sqrt(2),4,1,-999
"(-1,2,-1,-2,-2)","(6,6,-3,-6,-6)",2,sqrt(2),2,1,-999
"(6,3,0,3,0)","(-4,-6,-2,-6,-6)",2,sqrt(2),2,1,-999
"(6,3,0,6,0)","(-4,-6,-2,-6,-6)",4,sqrt(2),4,1,-999
"(4,3,1,3,3)","(-4,-6,-2,-6,-6)",2,sqrt(2),2,1,-999
"(5,6,2,6,6)","(-4,-6,-2,-6,-6)",4,sqrt(2),4,1,-999
"(3,6,2,6,6)","(-2,-6,-2,-6,-6)",2,sqrt(2),2,1,-999
"(1,-6,-2,-6,-6)","(2,-6,-2,-6,-6)",2,sqrt(2),2,1,-999
"(3,-6,-2,-6,-6)","(4,-6,-2,-6,-6)",4,sqrt(2),4,1,-999
"(0,-3,-1,-3,-3)","(4,-6,-2,-6,-6)",2,sqrt(2),2,1,-999
"(5,5,2,6,6)","(-4,-5,-2,-6,-6)",4,sqrt(2),4,1,-999
"(3,5,2,6,6)","(-2,-5,-2,-6,-6)",2,sqrt(2),2,1,-999
"(1,-5,-2,-6,-6)","(2,-5,-2,-6,-6)",2,sqrt(2),2,1,-999
"(3,-5,-2,-6,-6)","(4,-5,-2,-6,-6)",4,sqrt(2),4,1,-999
"(4,2,1,3,3)","(-4,-4,-2,-6,-6)",2,sqrt(2),2,1,-999
"(5,4,2,6,6)","(-4,-4,-2,-6,-6)",4,sqrt(2),4,1,-999
"(4,3,0,6,0)","(-2,-4,-2,-6,-6)",2,sqrt(2),2,1,-999
"(3,4,2,6,6)","(-2,-4,-2,-6,-6)",2,sqrt(2),2,1,-999
"(4,3,3,3,0)","(0,-4,-2,-6,-6)",2,sqrt(2),2,1,-999
"(5,3,6,6,0)","(0,-4,-2,-6,-6)",4,sqrt(2),4,1,-999
"(1,-4,-2,-6,-6)","(2,-4,-2,-6,-6)",2,sqrt(2),2,1,-999
"(3,-4,-2,-6,-6)","(4,-4,-2,-6,-6)",4,sqrt(2),4,1,-999
"(0,-2,-1,-3,-3)","(4,-4,-2,-6,-6)",2,sqrt(2),2,1,-999
"(5,3,2,6,6)","(-4,-3,-2,-6,-6)",4,sqrt(2),4,1,-999
"(3,3,2,6,6)","(-2,-3,-2,-6,-6)",2,sqrt(2),2,1,-999
"(1,-3,-2,-6,-6)","(2,-3,-2,-6,-6)",2,sqrt(2),2,1,-999
"(3,-3,-2,-6,-6)","(4,-3,-2,-6,-6)",4,sqrt(2),4,1,-999
"(4,1,1,3,3)","(-4,-2,-2,-6,-6)",2,sqrt(2),2,1,-999
"(5,2,2,6,6)","(-4,-2,-2,-6,-6)",4,sqrt(2),4,1,-999
"(3,2,2,6,6)","(-2,-2,-2,-6,-6)",2,sqrt(2),2,1,-999
"(3,3,6,6,0)","(0,-2,-2,-6,-6)",2,sqrt(2),2,1,-999
"(1,-2,-2,-6,-6)","(2,-2,-2,-6,-6)",2,sqrt(2),2,1,-999
"(3,-2,-2,-6,-6)","(4,-2,-2,-6,-6)",4,sqrt(2),4,1,-999
"(0,-1,-1,-3,-3)","(4,-2,-2,-6,-6)",2,sqrt(2),2,1,-999
"(5,1,2,6,6)","(-4,-1,-2,-6,-6)",4,sqrt(2),4,1,-999
"(3,1,2,6,6)","(-2,-1,-2,-6,-6)",2,sqrt(2),2,1,-999
"(1,-1,-2,-6,-6)","(2,-1,-2,-6,-6)",2,sqrt(2),2,1,-999
"(3,-1,-2,-6,-6)","(4,-1,-2,-6,-6)",4,sqrt(2),4,1,-999
"(4,0,1,3,3)","(-4,0,-2,-6,-6)",2,sqrt(2),2,1,-999
"(5,0,2,6,6)","(-4,0,-2,-6,-6)",4,sqrt(2),4,1,-999
"(3,0,2,6,6)","(-2,0,-2,-6,-6)",2,sqrt(2),2,1,-999
"(1,0,-2,-6,-6)","(2,0,-2,-6,-6)",2,sqrt(2),2,1,-999
"(0,-3,0,-6,0)","(2,0,-2,-6,-6)",2,sqrt(2),2,1,-999
"(3,0,-2,-6,-6)","(4,0,-2,-6,-6)",4,sqrt(2),4,1,-999
"(0,0,-1,-3,-3)","(4,0,-2,-6,-6)",2,sqrt(2),2,1,-999
"(5,-1,2,6,6)","(-4,1,-2,-6,-6)",4,sqrt(2),4,1,-999
"(3,-1,2,6,6)","(-2,1,-2,-6,-6)",2,sqrt(2),2,1,-999
"(1,1,-2,-6,-6)","(2,1,-2,-6,-6)",2,sqrt(2),2,1,-999
"(3,1,-2,-6,-6)","(4,1,-2,-6,-6)",4,sqrt(2),4,1,-999
"(4,-1,1,3,3)","(-4,2,-2,-6,-6)",2,sqrt(2),2,1,-999
"(5,-2,2,6,6)","(-4,2,-2,-6,-6)",4,sqrt(2),4,1,-999
"(3,-2,2,6,6)","(-2,2,-2,-6,-6)",2,sqrt(2),2,1,-999
"(1,-3,-6,-6,0)","(0,2,-2,-6,-6)",2,sqrt(2),2,1,-999
"(1,2,-2,-6,-6)","(2,2,-2,-6,-6)",2,sqrt(2),2,1,-999
"(3,2,-2,-6,-6)","(4,2,-2,-6,-6)",4,sqrt(2),4,1,-999
"(0,1,-1,-3,-3)","(4,2,-2,-6,-6)",2,sqrt(2),2,1,-999
"(2,-3,0,-6,0)","(4,2,-2,-6,-6)",4,sqrt(2),4,1,-999
"(-2,-3,0,-3,0)","(4,2,-2,-6,-6)",2,sqrt(2),2,1,-999
"(5,-3,2,6,6)","(-4,3,-2,-6,-6)",4,sqrt(2),4,1,-999
"(3,-3,2,6,6)","(-2,3,-2,-6,-6)",2,sqrt(2),2,1,-999
"(1,3,-2,-6,-6)","(2,3,-2,-6,-6)",2,sqrt(2),2,1,-999
"(-5,3,-2,6,-6)","(2,3,-2,-6,-6)",2.0000000000000009,sqrt(2),2,1,-999
"(3,3,-2,-6,-6)","(4,3,-2,-6,-6)",4,sqrt(2),4,1,-999
"(4,-2,1,3,3)","(-4,4,-2,-6,-6)",2,sqrt(2),2,1,-999
"(5,-4,2,6,6)","(-4,4,-2,-6,-6)",4,sqrt(2),4,1,-999
"(3,-4,2,6,6)","(-2,4,-2,-6,-6)",2,sqrt(2),2,1,-999
"(3,-3,-6,-6,0)","(0,4,-2,-6,-6)",4,sqrt(2),4,1,-999
"(0,-3,-3,-3,0)","(0,4,-2,-6,-6)",2,sqrt(2),2,1,-999
"(1,4,-2,-6,-6)","(2,4,-2,-6,-6)",2,sqrt(2),2,1,-999
"(3,4,-2,-6,-6)","(4,4,-2,-6,-6)",4,sqrt(2),4,1,-999
"(0,2,-1,-3,-3)","(4,4,-2,-6,-6)",2,sqrt(2),2,1,-999
"(-4,-6,-5,0,0)","(4,4,-2,-6,-6)",2,sqrt(2),2,1,-999
"(5,-5,2,6,6)","(-4,5,-2,-6,-6)",4,sqrt(2),4,1,-999
"(3,-5,2,6,6)","(-2,5,-2,-6,-6)",2,sqrt(2),2,1,-999
"(1,5,-2,-6,-6)","(2,5,-2,-6,-6)",2,sqrt(2),2,1,-999
"(3,5,-2,-6,-6)","(4,5,-2,-6,-6)",4,sqrt(2),4,1,-999
"(1,-3,-2,6,-6)","(4,5,-2,-6,-6)",3.9999999999999996,sqrt(2),4,1,-999
"(4,-3,1,3,3)","(-4,6,-2,-6,-6)",2,sqrt(2),2,1,-999
"(5,-6,2,6,6)","(-4,6,-2,-6,-6)",4,sqrt(2),4,1,-999
"(3,-6,2,6,6)","(-2,6,-2,-6,-6)",2,sqrt(2),2,1,-999
"(1,6,-2,-6,-6)","(2,6,-2,-6,-6)",2,sqrt(2),2,1,-999
"(3,6,-2,-6,-6)","(4,6,-2,-6,-6)",4,sqrt(2),4,1,-999
"(0,3,-1,-3,-3)","(4,6,-2,-6,-6)",2,sqrt(2),2,1,-999
"(5,6,1,6,6)","(-4,-6,-1,-6,-6)",4,sqrt(2),4,1,-999
"(3,6,1,6,6)","(-2,-6,-1,-6,-6)",2,sqrt(2),2,1,-999
"(1,-6,-1,-6,-6)","(2,-6,-1,-6,-6)",2,sqrt(2),2,1,-999
"(3,-6,-1,-6,-6)","(4,-6,-1,-6,-6)",4,sqrt(2),4,1,-999
"(6,2,0,6,0)","(-4,-5,-1,-6,-6)",4,sqrt(2),4,1,-999
"(5,5,1,6,6)","(-4,-5,-1,-6,-6)",4,sqrt(2),4,1,-999
"(3,5,1,6,6)","(-2,-5,-1,-6,-6)",2,sqrt(2),2,1,-999
"(1,-5,-1,-6,-6)","(2,-5,-1,-6,-6)",2,sqrt(2),2,1,-999
"(3,-5,-1,-6,-6)","(4,-5,-1,-6,-6)",4,sqrt(2),4,1,-999
"(5,4,1,6,6)","(-4,-4,-1,-6,-6)",4,sqrt(2),4,1,-999
"(3,4,1,6,6)","(-2,-4,-1,-6,-6)",2,sqrt(2),2,1,-999
"(5,2,6,6,0)","(0,-4,-1,-6,-6)",4,sqrt(2),4,1,-999
"(1,-4,-1,-6,-6)","(2,-4,-1,-6,-6)",2,sqrt(2),2,1,-999
"(5,6,5,0,0)","(2,-4,-1,-6,-6)",2,sqrt(2),2,1,-999
"(3,-4,-1,-6,-6)","(4,-4,-1,-6,-6)",4,sqrt(2),4,1,-999
"(5,3,1,6,6)","(-4,-3,-1,-6,-6)",4,sqrt(2),4,1,-999
"(4,2,0,6,0)","(-2,-3,-1,-6,-6)",2,sqrt(2),2,1,-999
"(3,3,1,6,6)","(-2,-3,-1,-6,-6)",2,sqrt(2),2,1,-999
"(1,-3,-1,-6,-6)","(2,-3,-1,-6,-6)",2,sqrt(2),2,1,-999
"(3,-3,-1,-6,-6)","(4,-3,-1,-6,-6)",4,sqrt(2),4,1,-999
"(5,2,1,6,6)","(-4,-2,-1,-6,-6)",4,sqrt(2),4,1,-999
"(3,2,1,6,6)","(-2,-2,-1,-6,-6)",2,sqrt(2),2,1,-999
"(3,2,6,6,0)","(0,-2,-1,-6,-6)",2,sqrt(2),2,1,-999
"(1,-2,-1,-6,-6)","(2,-2,-1,-6,-6)",2,sqrt(2),2,1,-999
"(3,-2,-1,-6,-6)","(4,-2,-1,-6,-6)",4,sqrt(2),4,1,-999
"(5,1,1,6,6)","(-4,-1,-1,-6,-6)",4,sqrt(2),4,1,-999
"(3,1,1,6,6)","(-2,-1,-1,-6,-6)",2,sqrt(2),2,1,-999
"(1,-1,-1,-6,-6)","(2,-1,-1,-6,-6)",2,sqrt(2),2,1,-999
"(3,-1,-1,-6,-6)","(4,-1,-1,-6,-6)",4,sqrt(2),4,1,-999
"(5,0,1,6,6)","(-4,0,-1,-6,-6)",4,sqrt(2),4,1,-999
"(3,0,1,6,6)","(-2,0,-1,-6,-6)",2,sqrt(2),2,1,-999
"(1,0,-1,-6,-6)","(2,0,-1,-6,-6)",2,sqrt(2),2,1,-999
"(3,0,-1,-6,-6)","(4,0,-1,-6,-6)",4,sqrt(2),4,1,-999
"(5,-1,1,6,6)","(-4,1,-1,-6,-6)",4,sqrt(2),4,1,-999
"(3,-1,1,6,6)","(-2,1,-1,-6,-6)",2,sqrt(2),2,1,-999
"(1,1,-1,-6,-6)","(2,1,-1,-6,-6)",2,sqrt(2),2,1,-999
"(0,-2,0,-6,0)","(2,1,-1,-6,-6)",2,sqrt(2),2,1,-999
"(3,1,-1,-6,-6)","(4,1,-1,-6,-6)",4,sqrt(2),4,1,-999
"(5,-2,1,6,6)","(-4,2,-1,-6,-6)",4,sqrt(2),4,1,-999
"(3,-2,1,6,6)","(-2,2,-1,-6,-6)",2,sqrt(2),2,1,-999
"(1,-2,-6,-6,0)","(0,2,-1,-6,-6)",2,sqrt(2),2,1,-999
"(1,2,-1,-6,-6)","(2,2,-1,-6,-6)",2,sqrt(2),2,1,-999
"(3,2,-1,-6,-6)","(4,2,-1,-6,-6)",4,sqrt(2),4,1,-999
"(5,-3,1,6,6)","(-4,3,-1,-6,-6)",4,sqrt(2),4,1,-999
"(3,-3,1,6,6)","(-2,3,-1,-6,-6)",2,sqrt(2),2,1,-999
"(1,3,-1,-6,-6)","(2,3,-1,-6,-6)",2,sqrt(2),2,1,-999
"(3,3,-1,-6,-6)","(4,3,-1,-6,-6)",4,sqrt(2),4,1,-999
"(2,-2,0,-6,0)","(4,3,-1,-6,-6)",4,sqrt(2),4,1,-999
"(5,-4,1,6,6)","(-4,4,-1,-6,-6)",4,sqrt(2),4,1,-999
"(3,-4,1,6,6)","(-2,4,-1,-6,-6)",2,sqrt(2),2,1,-999
"(3,-2,-6,-6,0)","(0,4,-1,-6,-6)",4,sqrt(2),4,1,-999
"(1,4,-1,-6,-6)","(2,4,-1,-6,-6)",2,sqrt(2),2,1,-999
"(-3,0,-1,6,-6)","(2,4,-1,-6,-6)",1.9999999999999991,sqrt(2),2,1,-999
"(3,4,-1,-6,-6)","(4,4,-1,-6,-6)",4,sqrt(2),4,1,-999
"(5,-5,1,6,6)","(-4,5,-1,-6,-6)",4,sqrt(2),4,1,-999
"(3,-5,1,6,6)","(-2,5,-1,-6,-6)",2,sqrt(2),2,1,-999
"(1,5,-1,-6,-6)","(2,5,-1,-6,-6)",2,sqrt(2),2,1,-999
"(3,5,-1,-6,-6)","(4,5,-1,-6,-6)",4,sqrt(2),4,1,-999
"(5,-6,1,6,6)","(-4,6,-1,-6,-6)",4,sqrt(2),4,1,-999
"(3,-6,1,6,6)","(-2,6,-1,-6,-6)",2,sqrt(2),2,1,-999
"(1,6,-1,-6,-6)","(2,6,-1,-6,-6)",2,sqrt(2),2,1,-999
"(3,6,-1,-6,-6)","(4,6,-1,-6,-6)",4,sqrt(2),4,1,-999
"(5,2,0,2,2)","(-6,-6,0,-6,-6)",2,sqrt(2),2,1,-999
"(4,3,0,3,3)","(-4,-6,0,-6,-6)",2,sqrt(2),2,1,-999
"(5,6,0,6,6)","(-4,-6,0,-6,-6)",4,sqrt(2),4,1,-999
"(3,6,0,6,6)","(-2,-6,0,-6,-6)",2,sqrt(2),2,1,-999
"(5,3,2,2,0)","(0,-6,0,-6,-6)",2,sqrt(2),2,1,-999
"(1,-6,0,-6,-6)","(2,-6,0,-6,-6)",2,sqrt(2),2,1,-999
"(3,-6,0,-6,-6)","(4,-6,0,-6,-6)",4,sqrt(2),4,1,-999
"(0,-3,0,-3,-3)","(4,-6,0,-6,-6)",2,sqrt(2),2,1,-999
"(-1,-2,0,-2,-2)","(6,-6,0,-6,-6)",2,sqrt(2),2,1,-999
"(5,5,0,6,6)","(-4,-5,0,-6,-6)",4,sqrt(2),4,1,-999
"(3,5,0,6,6)","(-2,-5,0,-6,-6)",2,sqrt(2),2,1,-999
"(1,-5,0,-6,-6)","(2,-5,0,-6,-6)",2,sqrt(2),2,1,-999
"(3,-5,0,-6,-6)","(4,-5,0,-6,-6)",4,sqrt(2),4,1,-999
"(6,2,0,3,0)","(-4,-4,0,-6,-6)",2,sqrt(2),2,1,-999
"(6,1,0,6,0)","(-4,-4,0,-6,-6)",4,sqrt(2),4,1,-999
"(4,2,0,3,3)","(-4,-4,0,-6,-6)",2,sqrt(2),2,1,-999
"(5,4,0,6,6)","(-4,-4,0,-6,-6)",4,sqrt(2),4,1,-999
"(3,4,0,6,6)","(-2,-4,0,-6,-6)",2,sqrt(2),2,1,-999
"(4,2,3,3,0)","(0,-4,0,-6,-6)",2,sqrt(2),2,1,-999
"(1,1,-6,6,0)","(0,-4,0,-6,-6)",3.9999999999999996,sqrt(2),4,1,-999
"(5,1,6,6,0)","(0,-4,0,-6,-6)",4,sqrt(2),4,1,-999
"(1,-4,0,-6,-6)","(2,-4,0,-6,-6)",2,sqrt(2),2,1,-999
"(3,-4,0,-6,-6)","(4,-4,0,-6,-6)",4,sqrt(2),4,1,-999
"(0,-2,0,-3,-3)","(4,-4,0,-6,-6)",2,sqrt(2),2,1,-999
"(5,1,0,2,2)","(-6,-3,0,-6,-6)",2,sqrt(2),2,1,-999
"(5,3,0,6,6)","(-4,-3,0,-6,-6)",4,sqrt(2),4,1,-999
"(3,3,0,6,6)","(-2,-3,0,-6,-6)",2,sqrt(2),2,1,-999
"(1,-3,0,-6,-6)","(2,-3,0,-6,-6)",2,sqrt(2),2,1,-999
"(3,-3,0,-6,-6)","(4,-3,0,-6,-6)",4,sqrt(2),4,1,-999
"(-1,-1,0,-2,-2)","(6,-3,0,-6,-6)",2,sqrt(2),2,1,-999
"(4,1,0,3,3)","(-4,-2,0,-6,-6)",2,sqrt(2),2,1,-999
"(5,2,0,6,6)","(-4,-2,0,-6,-6)",4,sqrt(2),4,1,-999
"(4,1,0,6,0)","(-2,-2,0,-6,-6)",2,sqrt(2),2,1,-999
"(3,2,0,6,6)","(-2,-2,0,-6,-6)",2,sqrt(2),2,1,-999
"(3,1,6,6,0)","(0,-2,0,-6,-6)",2,sqrt(2),2,1,-999
"(1,-2,0,-6,-6)","(2,-2,0,-6,-6)",2,sqrt(2),2,1,-999
"(3,-2,0,-6,-6)","(4,-2,0,-6,-6)",4,sqrt(2),4,1,-999
"(0,-1,0,-3,-3)","(4,-2,0,-6,-6)",2,sqrt(2),2,1,-999
