P_coeffs,Q_coeffs,value,constant,c0,c1,c2
"(5,5,5,5)","(-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(3,5,5,5)","(-2,-5,-5,-5)",2,sqrt(2),2,1,-999
"(1,-5,-5,-5)","(2,-5,-5,-5)",2,sqrt(2),2,1,-999
"(3,-5,-5,-5)","(4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(5,4,5,5)","(-4,-4,-5,-5)",4,sqrt(2),4,1,-999
"(3,4,5,5)","(-2,-4,-5,-5)",2,sqrt(2),2,1,-999
"(1,-4,-5,-5)","(2,-4,-5,-5)",2,sqrt(2),2,1,-999
"(3,-4,-5,-5)","(4,-4,-5,-5)",4,sqrt(2),4,1,-999
"(5,3,5,5)","(-4,-3,-5,-5)",4,sqrt(2),4,1,-999
"(3,3,5,5)","(-2,-3,-5,-5)",2,sqrt(2),2,1,-999
"(3,-3,-5,-5)","(4,-3,-5,-5)",4,sqrt(2),4,1,-999
"(1,-3,-5,-5)","(2,-3,-5,-5)",2,sqrt(2),2,1,-999
"(5,2,5,5)","(-4,-2,-5,-5)",4,sqrt(2),4,1,-999
"(4,1,5,0)","(-2,-2,-5,-5)",2,sqrt(2),2,1,-999
"(3,2,5,5)","(-2,-2,-5,-5)",2,sqrt(2),2,1,-999
"(1,-2,-5,-5)","(2,-2,-5,-5)",2,sqrt(2),2,1,-999
"(3,-2,-5,-5)","(4,-2,-5,-5)",4,sqrt(2),4,1,-999
"(5,1,5,5)","(-4,-1,-5,-5)",4,sqrt(2),4,1,-999
"(3,1,5,5)","(-2,-1,-5,-5)",2,sqrt(2),2,1,-999
"(1,-1,-5,-5)","(2,-1,-5,-5)",2,sqrt(2),2,1,-999
"(-2,-1,-5,0)","(0,-1,-5,-5)",0.25,sqrt(2),-4,1,-999
"(3,-1,-5,-5)","(4,-1,-5,-5)",4,sqrt(2),4,1,-999
"(3,0,5,5)","(-2,0,-5,-5)",2,sqrt(2),2,1,-999
"(5,0,5,5)","(-4,0,-5,-5)",4,sqrt(2),4,1,-999
"(1,0,-5,-5)","(2,0,-5,-5)",2,sqrt(2),2,1,-999
"(3,0,-5,-5)","(4,0,-5,-5)",4,sqrt(2),4,1,-999
"(5,-1,5,5)","(-4,1,-5,-5)",4,sqrt(2),4,1,-999
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
"(0)","(0)",0,pi,0,0,0
