P_coeffs,Q_coeffs,value,constant,c0,c1,c2
"(3,3,-2,-4,-5,-5,-5)","(4,3,-2,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(5,-4,2,4,5,5,5)","(-4,4,-2,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(1,1,-1,-4,-4,4,-1)","(-2,4,-2,-4,-5,-5,-5)",0.94031597257568145,1/sqrt(pi),0,3,5
"(-1,-1,1,4,4,-4,1)","(-2,4,-2,-4,-5,-5,-5)",-0.94031597257568145,1/sqrt(pi),0,3,-5
"(3,-4,2,4,5,5,5)","(-2,4,-2,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(0,-3,4,5,4,-4,-2)","(0,4,-2,-4,-5,-5,-5)",-2.0601132958506558,sqrt(5),5,3,-5
"(3,-3,-4,-5,-5,-5,0)","(0,4,-2,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(0,3,-4,-5,-4,4,2)","(0,4,-2,-4,-5,-5,-5)",2.0601132958506558,sqrt(5),-5,3,5
"(-3,-4,1,0,1,-5,-2)","(1,4,-2,-4,-5,-5,-5)",-1.3782480068638328,e/pi,-5,3,1
"(3,4,-1,0,-1,5,2)","(1,4,-2,-4,-5,-5,-5)",1.3782480068638328,e/pi,5,3,-1
"(1,4,-2,-4,-5,-5,-5)","(2,4,-2,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(-3,0,1,-2,-5,-5,-5)","(2,4,-2,-4,-5,-5,-5)",-2.1653731583255249,Gauss,-3,1,1
"(-5,5,2,-2,3,3,-2)","(2,4,-2,-4,-5,-5,-5)",-4.2846605446714179,pi/2,-5,3,-5
"(5,-5,-2,2,-3,-3,2)","(2,4,-2,-4,-5,-5,-5)",4.2846605446714179,pi/2,5,3,5
"(3,0,-1,2,5,5,5)","(2,4,-2,-4,-5,-5,-5)",2.1653731583255249,Gauss,3,1,-1
"(3,4,-2,-4,-5,-5,-5)","(4,4,-2,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(5,-5,2,4,5,5,5)","(-4,5,-2,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(5,5,1,-1,-4,-2,0)","(-2,5,-2,-4,-5,-5,-5)",3.0786893258356942,phi,6,3,2
"(-5,-5,-1,1,4,2,0)","(-2,5,-2,-4,-5,-5,-5)",-3.0786893258356942,phi,-6,3,-2
"(3,-5,2,4,5,5,5)","(-2,5,-2,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(4,-5,-3,-3,-2,-3,-4)","(1,5,-2,-4,-5,-5,-5)",5.0264894818282002,e*pi,-2,3,2
"(3,-4,4,5,5,-5,-2)","(1,5,-2,-4,-5,-5,-5)",1.4715177646817394,1/e,0,1,4
"(-3,4,-4,-5,-5,5,2)","(1,5,-2,-4,-5,-5,-5)",-1.4715177646817394,1/e,0,1,-4
"(-4,5,3,3,2,3,4)","(1,5,-2,-4,-5,-5,-5)",-5.0264894818282002,e*pi,2,3,-2
"(1,5,-2,-4,-5,-5,-5)","(2,5,-2,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(5,-2,3,5,5,-4,-1)","(3,5,-2,-4,-5,-5,-5)",4.4042308783994226,1/sqrt(2pi),6,1,-4
"(-5,2,-3,-5,-5,4,1)","(3,5,-2,-4,-5,-5,-5)",-4.4042308783994226,1/sqrt(2pi),-6,1,4
"(3,5,-2,-4,-5,-5,-5)","(4,5,-2,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(-5,-5,4,0,0,0,-4)","(5,5,-2,-4,-5,-5,-5)",-3.5694013108200595,sqrt(5),-4,3,-3
"(5,5,-4,0,0,0,4)","(5,5,-2,-4,-5,-5,-5)",3.5694013108200595,sqrt(5),4,3,3
"(5,5,1,4,5,5,5)","(-4,-5,-1,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(3,5,1,4,5,5,5)","(-2,-5,-1,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(1,-5,-1,-4,-5,-5,-5)","(2,-5,-1,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(3,-5,-1,-4,-5,-5,-5)","(4,-5,-1,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(-4,4,2,-5,-5,2,-5)","(-5,-4,-1,-4,-5,-5,-5)",-0.88845771944174468,Gauss,-7,6,2
"(-2,-4,-3,0,5,-1,-4)","(-5,-4,-1,-4,-5,-5,-5)",2.5815510557822927,ln(10),6,5,3
"(2,4,3,0,-5,1,4)","(-5,-4,-1,-4,-5,-5,-5)",-2.5815510557822927,ln(10),-6,5,-3
"(4,-4,-2,5,5,-2,5)","(-5,-4,-1,-4,-5,-5,-5)",0.88845771944174468,Gauss,7,6,-2
"(5,4,1,4,5,5,5)","(-4,-4,-1,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(4,3,-1,5,0,5,0)","(-2,-4,-1,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(3,4,1,4,5,5,5)","(-2,-4,-1,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(-1,-2,-2,-1,0,1,-4)","(-1,-4,-1,-4,-5,-5,-5)",2.8399616079787182,sqrt(2pi),1,3,3
"(1,2,2,1,0,-1,4)","(-1,-4,-1,-4,-5,-5,-5)",-2.8399616079787182,sqrt(2pi),-1,3,-3
"(5,2,4,5,5,5,0)","(0,-4,-1,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(1,-4,-1,-4,-5,-5,-5)","(2,-4,-1,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(3,-4,-1,-4,-5,-5,-5)","(4,-4,-1,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(5,3,1,4,5,5,5)","(-4,-3,-1,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(-1,1,-3,4,4,2,-4)","(-3,-3,-1,-4,-5,-5,-5)",-3.9549296585231981,1/pi,-3,1,-3
"(1,-1,3,-4,-4,-2,4)","(-3,-3,-1,-4,-5,-5,-5)",3.9549296585231981,1/pi,3,1,3
"(3,3,1,4,5,5,5)","(-2,-3,-1,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(1,-3,-1,-4,-5,-5,-5)","(2,-3,-1,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(-1,2,-1,-4,-3,-5,-5)","(3,-3,-1,-4,-5,-5,-5)",0.25546965843980174,pi/e,5,6,-3
"(1,-2,1,4,3,5,5)","(3,-3,-1,-4,-5,-5,-5)",-0.25546965843980174,pi/e,-5,6,3
"(3,-3,-1,-4,-5,-5,-5)","(4,-3,-1,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(-2,0,-4,-4,-1,-4,-5)","(5,-3,-1,-4,-5,-5,-5)",-1.0443832416388985,pi^2/12,-5,4,1
"(2,0,4,4,1,4,5)","(5,-3,-1,-4,-5,-5,-5)",1.0443832416388985,pi^2/12,5,4,-1
"(5,2,1,4,5,5,5)","(-4,-2,-1,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(3,5,2,-4,4,3,-3)","(-2,-2,-1,-4,-5,-5,-5)",2.0635532333309361,2*ln(2),2,5,6
"(-3,-5,-2,4,-4,-3,3)","(-2,-2,-1,-4,-5,-5,-5)",-2.0635532333309361,2*ln(2),-2,5,-6
"(3,2,1,4,5,5,5)","(-2,-2,-1,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(2,-5,-1,-3,-1,-4,-2)","(0,-2,-1,-4,-5,-5,-5)",3.8274227426907563,e,-1,4,6
"(1,-3,1,-4,-2,-1,-2)","(0,-2,-1,-4,-5,-5,-5)",4.0135032181065151,gamma,8,3,7
"(-2,1,1,0,5,2,-1)","(0,-2,-1,-4,-5,-5,-5)",3.1091409142290338,e,7,4,2
"(3,2,4,5,5,5,0)","(0,-2,-1,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(2,-1,-1,0,-5,-2,1)","(0,-2,-1,-4,-5,-5,-5)",-3.1091409142290338,e,-7,4,-2
"(-1,3,-1,4,2,1,2)","(0,-2,-1,-4,-5,-5,-5)",-4.0135032181065151,gamma,-8,3,-7
"(-2,5,1,3,1,4,2)","(0,-2,-1,-4,-5,-5,-5)",-3.8274227426907563,e,1,4,-6
"(1,-2,-1,-4,-5,-5,-5)","(2,-2,-1,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(3,-2,-1,-4,-5,-5,-5)","(4,-2,-1,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(1,5,2,4,-3,-2,-5)","(-5,-1,-1,-4,-5,-5,-5)",-6.2464029340038971,pi^2,1,3,-2
"(-1,-5,-2,-4,3,2,5)","(-5,-1,-1,-4,-5,-5,-5)",6.2464029340038971,pi^2,-1,3,2
"(-1,-5,-2,5,-1,-5,-5)","(-4,-1,-1,-4,-5,-5,-5)",0.96391839582405447,1/sqrt(e),3,5,3
"(1,5,2,-5,1,5,5)","(-4,-1,-1,-4,-5,-5,-5)",-0.96391839582405447,1/sqrt(e),-3,5,-3
"(5,1,1,4,5,5,5)","(-4,-1,-1,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(3,1,1,4,5,5,5)","(-2,-1,-1,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(4,-4,3,-2,5,-1,-5)","(0,-1,-1,-4,-5,-5,-5)",-5.7790018337913818,pi^2/4,-5,3,-5
"(0,4,4,-1,-2,1,-3)","(0,-1,-1,-4,-5,-5,-5)",-3.2566282746495316,sqrt(2pi),-3,4,-4
"(4,-3,-3,5,0,0,-2)","(0,-1,-1,-4,-5,-5,-5)",1.0426950408946953,1/ln(2),-2,5,5
"(-4,3,3,-5,0,0,2)","(0,-1,-1,-4,-5,-5,-5)",-1.0426950408946953,1/ln(2),2,5,-5
"(0,-4,-4,1,2,-1,3)","(0,-1,-1,-4,-5,-5,-5)",3.2566282746495316,sqrt(2pi),3,4,4
"(-4,4,-3,2,-5,1,5)","(0,-1,-1,-4,-5,-5,-5)",5.7790018337913818,pi^2/4,5,3,5
"(1,-1,-1,-4,-5,-5,-5)","(2,-1,-1,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(3,4,-5,4,3,-3,-5)","(3,-1,-1,-4,-5,-5,-5)",-3.5902600545528669,1/ln(2),-5,3,-4
"(-3,-4,5,-4,-3,3,5)","(3,-1,-1,-4,-5,-5,-5)",3.5902600545528669,1/ln(2),5,3,4
"(3,-1,-1,-4,-5,-5,-5)","(4,-1,-1,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(1,-5,3,-5,-5,3,-3)","(4,-1,-1,-4,-5,-5,-5)",3.0794415416723413,ln(2),1,1,3
"(-1,5,-3,5,5,-3,3)","(4,-1,-1,-4,-5,-5,-5)",-3.0794415416723413,ln(2),-1,1,-3
"(5,5,1,-4,-5,-1,-5)","(-5,0,-1,-4,-5,-5,-5)",14.449340668516635,pi^2,-6,3,5
"(-1,3,3,-1,2,-3,-2)","(-5,0,-1,-4,-5,-5,-5)",-6.7698671113006315,e*pi,-5,2,-1
"(1,-3,-3,1,-2,3,2)","(-5,0,-1,-4,-5,-5,-5)",6.7698671113006315,e*pi,5,2,1
"(-5,-5,-1,4,5,1,5)","(-5,0,-1,-4,-5,-5,-5)",-14.449340668516635,pi^2,6,3,-5
"(5,0,1,4,5,5,5)","(-4,0,-1,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(3,0,1,4,5,5,5)","(-2,0,-1,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(1,0,-1,-4,-5,-5,-5)","(2,0,-1,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(0,-3,1,-5,0,-5,0)","(2,0,-1,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(2,-3,4,2,4,4,-4)","(3,0,-1,-4,-5,-5,-5)",1.3761263890210618,1/sqrt(pi),3,3,2
"(-1,2,-3,2,-5,-4,-1)","(3,0,-1,-4,-5,-5,-5)",1.1963495408497735,pi/4,4,4,1
"(1,-2,3,-2,5,4,1)","(3,0,-1,-4,-5,-5,-5)",-1.1963495408497735,pi/4,-4,4,-1
"(-2,3,-4,-2,-4,-4,4)","(3,0,-1,-4,-5,-5,-5)",-1.3761263890210618,1/sqrt(pi),-3,3,-2
"(3,0,-1,-4,-5,-5,-5)","(4,0,-1,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(2,-2,5,-4,5,5,-4)","(4,0,-1,-4,-5,-5,-5)",1.4617966939350926,1/ln(2),3,6,4
"(-2,2,-5,4,-5,-5,4)","(4,0,-1,-4,-5,-5,-5)",-1.4617966939350926,1/ln(2),-3,6,-4
"(4,-2,4,1,-5,0,-3)","(-5,1,-1,-4,-5,-5,-5)",-12.710344361092623,pi*ln(2),-4,1,-4
"(-4,2,-4,-1,5,0,3)","(-5,1,-1,-4,-5,-5,-5)",12.710344361092623,pi*ln(2),4,1,4
"(5,-1,1,4,5,5,5)","(-4,1,-1,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(5,3,-1,2,-4,0,-4)","(-2,1,-1,-4,-5,-5,-5)",-1.957709104613282,e,5,3,-4
"(-5,-3,1,-2,4,0,4)","(-2,1,-1,-4,-5,-5,-5)",1.957709104613282,e,-5,3,4
"(3,-1,1,4,5,5,5)","(-2,1,-1,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(1,1,-1,-4,-5,-5,-5)","(2,1,-1,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(3,1,-1,-4,-5,-5,-5)","(4,1,-1,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(3,-4,2,-1,-4,4,-2)","(5,1,-1,-4,-5,-5,-5)",1.1154431329806913,gamma,5,5,1
"(-3,4,-2,1,4,-4,2)","(5,1,-1,-4,-5,-5,-5)",-1.1154431329806913,gamma,-5,5,-1
"(5,-2,1,4,5,5,5)","(-4,2,-1,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(3,-2,1,4,5,5,5)","(-2,2,-1,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(-5,4,0,-3,4,3,-3)","(-1,2,-1,-4,-5,-5,-5)",-6.5551438857248776,Lemniscate,0,2,-5
"(5,-4,0,3,-4,-3,3)","(-1,2,-1,-4,-5,-5,-5)",6.5551438857248776,Lemniscate,0,2,5
"(1,-2,-4,-5,-5,-5,0)","(0,2,-1,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(-4,1,-5,-3,-1,-1,-5)","(1,2,-1,-4,-5,-5,-5)",-2.9739208802449717,pi^2,-5,5,-1
"(4,-1,5,3,1,1,5)","(1,2,-1,-4,-5,-5,-5)",2.9739208802449717,pi^2,5,5,1
"(1,2,-1,-4,-5,-5,-5)","(2,2,-1,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(3,2,-1,-4,-5,-5,-5)","(4,2,-1,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(2,-3,1,-5,0,-5,0)","(4,2,-1,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(5,-3,1,4,5,5,5)","(-4,3,-1,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(3,-3,1,4,5,5,5)","(-2,3,-1,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(0,0,-4,-2,-5,5,-3)","(0,3,-1,-4,-5,-5,-5)",3.544907701804032,sqrt(pi),0,1,2
"(-5,-3,-5,-4,1,-1,-1)","(0,3,-1,-4,-5,-5,-5)",-3.7610617690557993,pi/2,-5,3,-4
"(5,3,5,4,-1,1,1)","(0,3,-1,-4,-5,-5,-5)",3.7610617690557993,pi/2,5,3,4
"(0,0,4,2,5,-5,3)","(0,3,-1,-4,-5,-5,-5)",-3.544907701804032,sqrt(pi),0,1,-2
"(-5,2,3,1,-5,2,-3)","(1,3,-1,-4,-5,-5,-5)",3.6968268412146248,1/sqrt(2pi),5,2,6
"(5,-2,-3,-1,5,-2,3)","(1,3,-1,-4,-5,-5,-5)",-3.6968268412146248,1/sqrt(2pi),-5,2,-6
"(1,3,-1,-4,-5,-5,-5)","(2,3,-1,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(-1,-3,4,1,2,-4,-5)","(3,3,-1,-4,-5,-5,-5)",2.0943951024116352,pi/2,0,3,4
"(1,-3,-4,0,1,-3,-2)","(3,3,-1,-4,-5,-5,-5)",2.889751227784334,Gauss,7,3,2
"(-1,3,4,0,-1,3,2)","(3,3,-1,-4,-5,-5,-5)",-2.889751227784334,Gauss,-7,3,-2
"(1,3,-4,-1,-2,4,5)","(3,3,-1,-4,-5,-5,-5)",-2.0943951024116352,pi/2,0,3,-4
"(3,3,-1,-4,-5,-5,-5)","(4,3,-1,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(-3,-5,2,-2,5,-5,-4)","(5,3,-1,-4,-5,-5,-5)",-1.841116916644207,ln(2),-6,1,6
"(3,-2,2,5,1,1,-3)","(5,3,-1,-4,-5,-5,-5)",2.0931471805600941,ln(2),7,5,5
"(-3,2,-2,-5,-1,-1,3)","(5,3,-1,-4,-5,-5,-5)",-2.0931471805600941,ln(2),-7,5,-5
"(3,5,-2,2,-5,5,4)","(5,3,-1,-4,-5,-5,-5)",1.841116916644207,ln(2),6,1,-6
"(5,-4,1,4,5,5,5)","(-4,4,-1,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(2,-1,0,-4,4,3,-1)","(-2,4,-1,-4,-5,-5,-5)",3.9235933878400706,1/ln(2),6,3,4
"(-2,1,0,4,-4,-3,1)","(-2,4,-1,-4,-5,-5,-5)",-3.9235933878400706,1/ln(2),-6,3,-4
"(3,-4,1,4,5,5,5)","(-2,4,-1,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(3,-2,-4,-5,-5,-5,0)","(0,4,-1,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(4,4,1,5,3,-1,0)","(0,4,-1,-4,-5,-5,-5)",3.9238405335753948,e*pi,-6,5,3
"(-4,-4,-1,-5,-3,1,0)","(0,4,-1,-4,-5,-5,-5)",-3.9238405335753948,e*pi,6,5,-3
"(1,4,-1,-4,-5,-5,-5)","(2,4,-1,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(2,-2,-2,5,-3,4,-2)","(2,4,-1,-4,-5,-5,-5)",1.7868728197599202,pi/e,2,5,6
"(-2,2,2,-5,3,-4,2)","(2,4,-1,-4,-5,-5,-5)",-1.7868728197599202,pi/e,-2,5,-6
"(2,3,2,5,0,-3,-2)","(3,4,-1,-4,-5,-5,-5)",0.76637913545475866,pi*ln(2),-5,2,3
"(-2,-3,-2,-5,0,3,2)","(3,4,-1,-4,-5,-5,-5)",-0.76637913545475866,pi*ln(2),5,2,-3
"(3,4,-1,-4,-5,-5,-5)","(4,4,-1,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(5,3,-5,-2,1,-4,-5)","(-5,5,-1,-4,-5,-5,-5)",8.5066282746622353,sqrt(2pi),6,1,1
"(-1,-1,4,-2,4,0,-2)","(-5,5,-1,-4,-5,-5,-5)",-2.7420688722667297,pi*ln(2),-5,5,-4
"(1,1,-4,2,-4,0,2)","(-5,5,-1,-4,-5,-5,-5)",2.7420688722667297,pi*ln(2),5,5,4
"(-5,-3,5,2,-1,4,5)","(-5,5,-1,-4,-5,-5,-5)",-8.5066282746622353,sqrt(2pi),-6,1,-1
"(5,-5,1,4,5,5,5)","(-4,5,-1,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(3,-5,1,4,5,5,5)","(-2,5,-1,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(1,5,3,3,0,-4,-2)","(1,5,-1,-4,-5,-5,-5)",-0.58539816339616757,pi/4,1,5,-5
"(-1,-5,-3,-3,0,4,2)","(1,5,-1,-4,-5,-5,-5)",0.58539816339616757,pi/4,-1,5,5
"(1,5,-1,-4,-5,-5,-5)","(2,5,-1,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(3,5,-1,-4,-5,-5,-5)","(4,5,-1,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(-2,4,2,-1,-3,-5,-1)","(5,5,-1,-4,-5,-5,-5)",0.63474402057127843,e/pi,3,2,-2
"(2,-4,-2,1,3,5,1)","(5,5,-1,-4,-5,-5,-5)",-0.63474402057127843,e/pi,-3,2,2
"(5,5,0,4,5,5,5)","(-4,-5,0,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(3,5,0,4,5,5,5)","(-2,-5,0,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(1,-5,0,-4,-5,-5,-5)","(2,-5,0,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(-2,-3,-3,-5,1,-2,-5)","(3,-5,0,-4,-5,-5,-5)",-0.80656620097404885,1/e,-3,6,-5
"(0,-3,-4,-5,2,3,-2)","(3,-5,0,-4,-5,-5,-5)",-10.80822761264373,zeta(3),-6,1,-4
"(0,3,4,5,-2,-3,2)","(3,-5,0,-4,-5,-5,-5)",10.80822761264373,zeta(3),6,1,4
"(2,3,3,5,-1,2,5)","(3,-5,0,-4,-5,-5,-5)",0.80656620097404885,1/e,3,6,5
"(3,-5,0,-4,-5,-5,-5)","(4,-5,0,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(-5,0,-2,0,0,-1,-4)","(-4,-4,0,-4,-5,-5,-5)",-2.295130027237624,1/ln(2),-4,3,-2
"(5,0,2,0,0,1,4)","(-4,-4,0,-4,-5,-5,-5)",2.295130027237624,1/ln(2),4,3,2
"(5,4,0,4,5,5,5)","(-4,-4,0,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(3,4,0,4,5,5,5)","(-2,-4,0,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(5,1,4,5,5,5,0)","(0,-4,0,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(1,-4,0,-4,-5,-5,-5)","(2,-4,0,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(4,-4,-3,0,1,2,-3)","(2,-4,0,-4,-5,-5,-5)",-7.706400889326563,e*pi,5,6,-6
"(4,1,3,5,-2,5,-3)","(2,-4,0,-4,-5,-5,-5)",3.986067977499498,phi,3,4,8
"(-4,-1,-3,-5,2,-5,3)","(2,-4,0,-4,-5,-5,-5)",-3.986067977499498,phi,-3,4,-8
"(-4,4,3,0,-1,-2,3)","(2,-4,0,-4,-5,-5,-5)",7.706400889326563,e*pi,-5,6,6
"(3,-4,0,-4,-5,-5,-5)","(4,-4,0,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(-2,5,3,1,-5,1,-2)","(4,-4,0,-4,-5,-5,-5)",-5.7082039325171525,sqrt(5),1,1,-3
"(2,-5,-3,-1,5,-1,2)","(4,-4,0,-4,-5,-5,-5)",5.7082039325171525,sqrt(5),-1,1,3
"(5,3,0,4,5,5,5)","(-4,-3,0,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(4,2,-1,5,0,5,0)","(-2,-3,0,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(3,3,0,4,5,5,5)","(-2,-3,0,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(1,0,1,3,-3,1,-2)","(0,-3,0,-4,-5,-5,-5)",-2.4456685004333969,pi^2/4,5,3,-5
"(-1,0,-1,-3,3,-1,2)","(0,-3,0,-4,-5,-5,-5)",2.4456685004333969,pi^2/4,-5,3,5
"(0,4,3,5,-5,3,-4)","(1,-3,0,-4,-5,-5,-5)",-2.2440169358604134,sqrt(3),-5,3,-1
"(0,-4,-3,-5,5,-3,4)","(1,-3,0,-4,-5,-5,-5)",2.2440169358604134,sqrt(3),5,3,1
"(1,-3,0,-4,-5,-5,-5)","(2,-3,0,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(3,-3,0,-4,-5,-5,-5)","(4,-3,0,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(-1,0,2,3,5,-4,-3)","(4,-3,0,-4,-5,-5,-5)",-4.696152422712089,sqrt(3),1,2,-6
"(1,0,-2,-3,-5,4,3)","(4,-3,0,-4,-5,-5,-5)",4.696152422712089,sqrt(3),-1,2,6
"(5,2,0,4,5,5,5)","(-4,-2,0,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(3,0,3,5,4,-2,-2)","(-2,-2,0,-4,-5,-5,-5)",1.8283185307216561,pi/4,6,5,4
"(-3,0,-3,-5,-4,2,2)","(-2,-2,0,-4,-5,-5,-5)",-1.8283185307216561,pi/4,-6,5,-4
"(3,2,0,4,5,5,5)","(-2,-2,0,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(0,-5,1,3,3,-4,-1)","(-1,-2,0,-4,-5,-5,-5)",-11.643525281249444,pi^2,1,5,-6
"(0,5,-1,-3,-3,4,1)","(-1,-2,0,-4,-5,-5,-5)",11.643525281249444,pi^2,-1,5,6
"(3,1,4,5,5,5,0)","(0,-2,0,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(2,0,-2,0,2,0,-3)","(1,-2,0,-4,-5,-5,-5)",-5.5694013108306342,phi,-7,3,-6
"(-2,-3,-2,1,3,-4,-2)","(1,-2,0,-4,-5,-5,-5)",1.2187234151059489,1/ln(2),-5,3,6
"(2,3,2,-1,-3,4,2)","(1,-2,0,-4,-5,-5,-5)",-1.2187234151059489,1/ln(2),5,3,-6
"(-2,0,2,0,-2,0,3)","(1,-2,0,-4,-5,-5,-5)",5.5694013108306342,phi,7,3,6
"(1,-2,0,-4,-5,-5,-5)","(2,-2,0,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(3,-2,0,-4,-5,-5,-5)","(4,-2,0,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(-2,-5,0,4,5,2,-3)","(-5,-1,0,-4,-5,-5,-5)",-2.9446591872237473,pi/e,-6,4,-5
"(2,5,0,-4,-5,-2,3)","(-5,-1,0,-4,-5,-5,-5)",2.9446591872237473,pi/e,6,4,5
"(5,1,0,4,5,5,5)","(-4,-1,0,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(3,1,0,4,5,5,5)","(-2,-1,0,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(2,-3,-1,-4,-2,1,-3)","(-1,-1,0,-4,-5,-5,-5)",4.8346268416783618,Gauss,4,1,1
"(-2,3,1,4,2,-1,3)","(-1,-1,0,-4,-5,-5,-5)",-4.8346268416783618,Gauss,-4,1,-1
"(3,2,3,4,-1,-1,-3)","(0,-1,0,-4,-5,-5,-5)",1.0355792007447977,1/ln(2),-1,6,5
"(-3,-2,-3,-4,1,1,3)","(0,-1,0,-4,-5,-5,-5)",-1.0355792007447977,1/ln(2),1,6,-5
"(1,-1,0,-4,-5,-5,-5)","(2,-1,0,-4,-5,-5,-5)",2,sqrt(2),2,1,-999
"(3,1,-3,5,5,-2,-4)","(3,-1,0,-4,-5,-5,-5)",0.84292036731403686,pi/4,5,5,-1
"(-3,-1,3,-5,-5,2,4)","(3,-1,0,-4,-5,-5,-5)",-0.84292036731403686,pi/4,-5,5,1
"(3,-1,0,-4,-5,-5,-5)","(4,-1,0,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(5,3,1,4,0,-5,-3)","(4,-1,0,-4,-5,-5,-5)",2.6961524227211244,sqrt(3),-5,2,6
"(-5,-3,-1,-4,0,5,3)","(4,-1,0,-4,-5,-5,-5)",-2.6961524227211244,sqrt(3),5,2,-6
"(5,0,0,4,5,5,5)","(-4,0,0,-4,-5,-5,-5)",4,sqrt(2),4,1,-999
"(-3,1,5,-1,2,-1,-2)","(-2,0,0,-4,-5,-5,-5)",-6.3678794411107251,1/e,-6,1,-1
