q,tau_q,alpha_q,f_alpha
-6.5100,4.605789185734491,0.000000000000000,-4.605789185734491
-6.5000,4.605789185734491,0.000000000000000,-4.605789185734491
-6.4900,4.605789185734491,0.000000000000000,-4.605789185734491
-6.4800,4.605789185734491,0.000000000000000,-4.605789185734491
-6.4700,4.605789185734491,0.000000000000000,-4.605789185734491
-6.4600,4.605789185734491,0.000000000000000,-4.605789185734491
-6.4500,4.605789185734491,-0.460344826304127,-1.636565056072875
-6.4400,4.596582289208408,-0.461161187545045,-1.626704241418319
-6.4300,4.596565961983590,-0.000980281290186,-4.590262753287694
-6.4200,4.596562683582604,-0.000417237965067,-4.593884015846875
-6.4100,4.596557617224288,-0.000253317916599,-4.594933849378891
-6.4000,4.596557617224272,-0.000000001797584,-4.596557605719733
-6.3900,4.596557617188337,-0.000000001796785,-4.596557605706881
-6.3800,4.596557617188337,-0.213757601009856,-3.232784122745453
-6.3700,4.592282465168140,-0.244320021109967,-3.035963930697648
-6.3600,4.591671216766137,-0.032727201957883,-4.383526212314003
-6.3500,4.591627921128982,-0.004969747653760,-4.560070023527604
-6.3400,4.591571821813062,-0.104956754993424,-3.926145995154755
-6.3300,4.589528786029113,-0.212120699496232,-3.246804758217964
-6.3200,4.587329407823137,-0.380496112200301,-2.182593978717232
-6.3100,4.581918863785107,-0.615465251498470,-0.698333126829759
-6.3000,4.575020102793168,-0.688098353769995,-0.240000474042201
-6.2900,4.568156896709707,-0.690163823473533,-0.227026447061185
-6.2800,4.561216826323697,-0.696435497386449,-0.187601902736795
-6.2700,4.554228186761978,-0.699038305831401,-0.171258009199095
-6.2600,4.547236060207069,-0.699145959838976,-0.170582351615080
-6.2500,4.540245267565199,-0.699027159463039,-0.171325520921203
-6.2400,4.533255517017809,-0.698917624228379,-0.172009541832724
-6.2300,4.526266915080631,-0.698801690397755,-0.172732383902621
-6.2200,4.519279483209854,-0.698684270281369,-0.173463322059739
-6.2100,4.512293229675004,-0.698566161199388,-0.174197368626807
-6.2000,4.505308159985866,-0.698447439247651,-0.174934036650428
-6.1900,4.498324280890051,-0.698328053557873,-0.175673629366818
-6.1800,4.491341598914708,-0.698208012665713,-0.176416080640601
-6.1700,4.484360120636737,-0.698087312583162,-0.177161401998626
-6.1600,4.477379852663045,-0.697965949998824,-0.177909600670286
-6.1500,4.470400801636760,-0.697843921310781,-0.178660685575456
-6.1400,4.463422974236829,-0.697721222928216,-0.179414665457584
-6.1300,4.456446377178196,-0.697597851240594,-0.180171549073352
-6.1200,4.449471017212018,-0.697473802616955,-0.180931345196255
-6.1100,4.442496901125857,-0.697349073407594,-0.181694062605459
-6.1000,4.435524035743866,-0.697223659944868,-0.182459710080172
-6.0900,4.428552427926959,-0.697097558543103,-0.183228296399464
-6.0800,4.421582084573004,-0.696970765497618,-0.183999830347489
-6.0700,4.414613012617007,-0.696843277085080,-0.184774320710574
-6.0600,4.407645219031302,-0.696715089563948,-0.185551776273774
-6.0500,4.400678710825728,-0.696586199173765,-0.186332205824447
-6.0400,4.393713495047827,-0.696456602135065,-0.187115618152035
-6.0300,4.386749578783027,-0.696326294649996,-0.187902022043552
-6.0200,4.379786969154827,-0.696195272901612,-0.188691426287123
-6.0100,4.372825673324995,-0.696063533053692,-0.189483839672303
-6.0000,4.365865698493753,-0.695931071251366,-0.190279270985560
-5.9900,4.358907051899967,-0.695797883620486,-0.191077729013257
-5.9800,4.351949740821343,-0.695663966267368,-0.191879222542482
-5.9700,4.344993772574620,-0.695529315279675,-0.192683760354961
-5.9600,4.338039154515750,-0.695393926725263,-0.193491351233183
-5.9500,4.331085894040115,-0.695257796652715,-0.194302003956460
-5.9400,4.324133998582695,-0.695120921091164,-0.195115727301184
-5.9300,4.317183475618291,-0.694983296050111,-0.195932530041132
-5.9200,4.310234332661693,-0.694844917519521,-0.196752420946126
-5.9100,4.303286577267901,-0.694705781469374,-0.197575408783903
-5.9000,4.296340217032306,-0.694565883850462,-0.198401502314580
-5.8900,4.289395259590892,-0.694425220593242,-0.199230710296695
-5.8800,4.282451712620441,-0.694283787608274,-0.200063041483789
-5.8700,4.275509583838726,-0.694141580786312,-0.200898504623077
-5.8600,4.268568881004715,-0.693998595998302,-0.201737108454665
-5.8500,4.261629611918760,-0.693854829094498,-0.202578861715947
-5.8400,4.254691784422825,-0.693710275905257,-0.203423773136123
-5.8300,4.247755406400655,-0.693564932241131,-0.204271851434862
-5.8200,4.240820485778002,-0.693418793891531,-0.205123105329289
-5.8100,4.233887030522824,-0.693271856625888,-0.205977543526417
-5.8000,4.226955048645484,-0.693124116193200,-0.206835174724924
-5.7900,4.220024548198960,-0.692975568321863,-0.207696007615374
-5.7800,4.213095537279047,-0.692826208719843,-0.208560050878352
-5.7700,4.206168024024564,-0.692676033074147,-0.209427313186738
-5.7600,4.199242016617564,-0.692525037051261,-0.210297803202298
-5.7500,4.192317523283538,-0.692373216296982,-0.211171529575892
-5.7400,4.185394552291624,-0.692220566435964,-0.212048500949193
-5.7300,4.178473111954819,-0.692067083071901,-0.212928725952826
-5.7200,4.171553210630186,-0.691912761787883,-0.213812213203497
-5.7100,4.164634856719061,-0.691757598145593,-0.214698971307728
-5.7000,4.157718058667275,-0.691601587685664,-0.215589008858990
-5.6900,4.150802824965348,-0.691444725927859,-0.216482334435832
-5.6800,4.143889164148717,-0.691287008369912,-0.217378956607618
-5.6700,4.136977084797950,-0.691128430489041,-0.218278883925088
-5.6600,4.130066595538937,-0.690968987740881,-0.219182124925551
-5.6500,4.123157705043132,-0.690808675559129,-0.220088688134053
-5.6400,4.116250422027754,-0.690647489356522,-0.220998582056971
-5.6300,4.109344755256002,-0.690485424524034,-0.221911815185688
-5.6200,4.102440713537273,-0.690322476431060,-0.222828395994716
-5.6100,4.095538305727381,-0.690158640425143,-0.223748332942331
-5.6000,4.088637540728771,-0.689993911832154,-0.224671634468708
-5.5900,4.081738427490738,-0.689828285956207,-0.225598308995543
-5.5800,4.074840975009646,-0.689661758079385,-0.226528364926677
